source,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonical
TPT_v1,58,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,oryx,NA,,,"Fiedler & Stampa, 1958",,,,,,Linognathus oryx
TPT_v1,59,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,ourebiae,NA,,,"Werneck, 1959",,,,,,Linognathus ourebiae
TPT_v1,60,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,oviformis,NA,,,"(Rudow, 1869)",,,,,,Linognathus oviformis
TPT_v1,61,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,ovillus,NA,,,"(Neumann, 1907)",,,,,,Linognathus ovillus
TPT_v1,62,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,panamensis,NA,,,"Ewing, 1927",,,,,,Linognathus panamensis
TPT_v1,63,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,pedalis,NA,,,"(Osborn, 1896)",,,,,,Linognathus pedalis
TPT_v1,64,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,peleus,NA,,,"Bedford, 1936",,,,,,Linognathus peleus
TPT_v1,65,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,petasmatus,NA,,,"Ferris, 1951",,,,,,Linognathus petasmatus
TPT_v1,66,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,pithodes,NA,,,"Cummings, 1916",,,,,,Linognathus pithodes
TPT_v1,67,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,raphiceri,NA,,,"Fiedler & Stampa, 1956",,,,,,Linognathus raphiceri
TPT_v1,68,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,reduncae,NA,,,"Fiedler & Stampa, 1956",,,,,,Linognathus reduncae
TPT_v1,69,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,saccatus,NA,,,"(Gervais, 1845)",,,,,,Linognathus saccatus
TPT_v1,70,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,sosninae,NA,,,"Ozerova, 1989",,,,,,Linognathus sosninae
TPT_v1,71,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,stenopsis,NA,,,"(Burmeister, 1838)",,,,,,Linognathus stenopsis
TPT_v1,72,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,spicatus,NA,,,"Ferris, 1932",,,,,,Linognathus spicatus
TPT_v1,73,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,taeniotrichus,NA,,,"Werneck, 1937",,,,,,Linognathus taeniotrichus
TPT_v1,74,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,taurotragus,NA,,,"Bedford, 1927",,,,,,Linognathus taurotragus
TPT_v1,75,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,tibialis,NA,,,"(Piaget, 1880)",,,,,,Linognathus tibialis
TPT_v1,76,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,vituli,NA,,,"(Linnaeus, 1758)",,,,,,Linognathus vituli
TPT_v1,77,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,vulpis,NA,,,"Werneck, 1952",,,,,,Linognathus vulpis
TPT_v1,78,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Linognathus,NA,zumpti,NA,,,"Fiedler & Stampa, 1958",,,,,,Linognathus zumpti
TPT_v1,79,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Prolinognathus,NA,aethiopicus,NA,,,"Fahrenholz, 1939",,,,,,Prolinognathus aethiopicus
TPT_v1,80,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Prolinognathus,NA,arcuatus,NA,,,"Fahrenholz, 1939",,,,,,Prolinognathus arcuatus
TPT_v1,81,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Prolinognathus,NA,caviaecapensis,NA,,,"(Pallas, 1767)",,,,,,Prolinognathus caviaecapensis
TPT_v1,82,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Prolinognathus,NA,faini,NA,,,"Benoit, 1961",,,,,,Prolinognathus faini
TPT_v1,83,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Prolinognathus,NA,ferrisi,NA,,,"Fahrenholz, 1939",,,,,,Prolinognathus ferrisi
TPT_v1,84,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Prolinognathus,NA,foleyi,NA,,,"Fahrenholz, 1939",,,,,,Prolinognathus foleyi
