rankID,sciname,scientificNameAuthorship,parentNameUsage,acceptedNameUsage,taxonRemarks,scientificName
220,mariafarelli,,Ctenomys,,,Ctenomys mariafarelli
220,maulinus,,Ctenomys,,,Ctenomys maulinus
220,mendocinus,,Ctenomys,,,Ctenomys mendocinus
220,minutus,,Ctenomys,,,Ctenomys minutus
220,nattereri,,Ctenomys,,,Ctenomys nattereri
220,occultus,,Ctenomys,,,Ctenomys occultus
220,opimus,,Ctenomys,,,Ctenomys opimus
220,osvaldoreigi,,Ctenomys,,,Ctenomys osvaldoreigi
220,paraguayensis,,Ctenomys,,,Ctenomys paraguayensis
220,pearsoni,,Ctenomys,,,Ctenomys pearsoni
220,perrensi,,Ctenomys,,,Ctenomys perrensi
220,peruanus,,Ctenomys,,,Ctenomys peruanus
220,pilarensis,,Ctenomys,,,Ctenomys pilarensis
220,pontifex,,Ctenomys,,,Ctenomys pontifex
220,porteousi,,Ctenomys,,,Ctenomys porteousi
220,pundti,,Ctenomys,,,Ctenomys pundti
220,rionegrensis,,Ctenomys,,,Ctenomys rionegrensis
220,roigi,,Ctenomys,,,Ctenomys roigi
220,rondoni,,Ctenomys,,,Ctenomys rondoni
220,rosendopascuali,,Ctenomys,,,Ctenomys rosendopascuali
220,saltarius,,Ctenomys,,,Ctenomys saltarius
220,scagliai,,Ctenomys,,,Ctenomys scagliai
220,sericeus,,Ctenomys,,,Ctenomys sericeus
220,sociabilis,,Ctenomys,,,Ctenomys sociabilis
220,steinbachi,,Ctenomys,,,Ctenomys steinbachi
220,talarum,,Ctenomys,,,Ctenomys talarum
220,torquatus,,Ctenomys,,,Ctenomys torquatus
220,tuconax,,Ctenomys,,,Ctenomys tuconax
220,tucumanus,,Ctenomys,,,Ctenomys tucumanus
220,tulduco,,Ctenomys,,,Ctenomys tulduco
220,validus,,Ctenomys,,,Ctenomys validus
220,viperinus,,Ctenomys,,,Ctenomys viperinus
220,yatesi,,Ctenomys,,,Ctenomys yatesi
220,yolandae,,Ctenomys,,,Ctenomys yolandae
140,Cuniculidae,,Rodentia,,,
180,Cuniculus,,Cuniculidae,,,
220,paca,,Cuniculus,,,Cuniculus paca
220,taczanowskii,,Cuniculus,,,Cuniculus taczanowskii
180,Cuon,,Canidae,,,
220,alpinus,,Cuon,,,Cuon alpinus
180,Cuscomys,,Abrocomidae,,,
220,ashaninka,,Cuscomys,,,Cuscomys ashaninka
220,oblativus,,Cuscomys,,,Cuscomys oblativus
140,Cyclopedidae,,Pilosa,,,
180,Cyclopes,,Cyclopedidae,,,
220,didactylus,,Cyclopes,,,Cyclopes didactylus
180,Cynictis,,Herpestidae,,,
220,penicillata,,Cynictis,,,Cynictis penicillata
100,Dermoptera,,Mammalia,,,
140,Cynocephalidae,,Dermoptera,,,
180,Cynocephalus,,Cynocephalidae,,,
220,volans,,Cynocephalus,,,Cynocephalus volans
180,Cynogale,,Viverridae,,,
220,bennettii,,Cynogale,,,Cynogale bennettii
180,Cynomops,,Molossidae,,,
220,abrasus,,Cynomops,,,Cynomops abrasus
220,greenhalli,,Cynomops,,,Cynomops greenhalli
220,mastivus,,Cynomops,,,Cynomops mastivus
220,mexicanus,,Cynomops,,,Cynomops mexicanus
220,milleri,,Cynomops,,,Cynomops milleri
220,planirostris,,Cynomops,,,Cynomops planirostris
180,Cynomys,,Sciuridae,,,
220,gunnisoni,,Cynomys,,,Cynomys gunnisoni
220,leucurus,,Cynomys,,,Cynomys leucurus
220,ludovicianus,,Cynomys,,,Cynomys ludovicianus
220,mexicanus,,Cynomys,,,Cynomys mexicanus
220,parvidens,,Cynomys,,,Cynomys parvidens
180,Cynopterus,,Pteropodidae,,,
220,brachyotis,,Cynopterus,,,Cynopterus brachyotis
220,horsfieldii,,Cynopterus,,,Cynopterus horsfieldii
220,luzoniensis,,Cynopterus,,,Cynopterus luzoniensis
220,minutus,,Cynopterus,,,Cynopterus minutus
220,nusatenggara,,Cynopterus,,,Cynopterus nusatenggara
220,sphinx,,Cynopterus,,,Cynopterus sphinx
220,titthaecheilus,,Cynopterus,,,Cynopterus titthaecheilus
140,Phocidae,,Carnivora,,,
180,Cystophora,,Phocidae,,,
220,cristata,,Cystophora,,,Cystophora cristata
180,Cyttarops,,Emballonuridae,,,
220,alecto,,Cyttarops,,,Cyttarops alecto
180,Dacnomys,,Muridae,,,
220,millardi,,Dacnomys,,,Dacnomys millardi
180,Dactylomys,,Echimyidae,,,
220,boliviensis,,Dactylomys,,,Dactylomys boliviensis
220,dactylinus,,Dactylomys,,,Dactylomys dactylinus
220,peruanus,,Dactylomys,,,Dactylomys peruanus
140,Petauridae,,Diprotodontia,,,
180,Dactylopsila,,Petauridae,,,
220,kambuayai,,Dactylopsila,,,Dactylopsila kambuayai
220,megalura,,Dactylopsila,,,Dactylopsila megalura
220,palpator,,Dactylopsila,,,Dactylopsila palpator
220,tatei,,Dactylopsila,,,Dactylopsila tatei
220,trivirgata,,Dactylopsila,,,Dactylopsila trivirgata
180,Dama,,Cervidae,,,
220,dama,,Dama,,,Dama dama
220,mesopotamica,,Dama,,,Dama mesopotamica
180,Damaliscus,,Bovidae,,,
220,lunatus,,Damaliscus,,,Damaliscus lunatus
220,pygargus,,Damaliscus,,,Damaliscus pygargus
180,Dasycercus,,Dasyuridae,,,
220,blythi,,Dasycercus,,,Dasycercus blythi
220,cristicauda,,Dasycercus,,,Dasycercus cristicauda
180,Dasykaluta,,Dasyuridae,,,
220,rosamondae,,Dasykaluta,,,Dasykaluta rosamondae
180,Dasymys,,Muridae,,,
220,alleni,,Dasymys,,,Dasymys alleni
220,cabrali,,Dasymys,,,Dasymys cabrali
220,capensis,,Dasymys,,,Dasymys capensis
220,foxi,,Dasymys,,,Dasymys foxi
220,griseifrons,,Dasymys,,,Dasymys griseifrons
220,incomtus,,Dasymys,,,Dasymys incomtus
220,longipilosus,,Dasymys,,,Dasymys longipilosus
220,medius,,Dasymys,,,Dasymys medius
220,montanus,,Dasymys,,,Dasymys montanus
220,nudipes,,Dasymys,,,Dasymys nudipes
220,robertsi,,Dasymys,,,Dasymys robertsi
220,rufulus,,Dasymys,,,Dasymys rufulus
220,rwandae,,Dasymys,,,Dasymys rwandae
220,sua,,Dasymys,,,Dasymys sua
140,Dasyproctidae,,Rodentia,,,
180,Dasyprocta,,Dasyproctidae,,,
220,azarae,,Dasyprocta,,,Dasyprocta azarae
220,coibae,,Dasyprocta,,,Dasyprocta coibae
220,croconota,,Dasyprocta,,,Dasyprocta croconota
220,fuliginosa,,Dasyprocta,,,Dasyprocta fuliginosa
220,guamara,,Dasyprocta,,,Dasyprocta guamara
220,iacki,,Dasyprocta,,,Dasyprocta iacki
220,kalinowskii,,Dasyprocta,,,Dasyprocta kalinowskii
220,leporina,,Dasyprocta,,,Dasyprocta leporina
220,mexicana,,Dasyprocta,,,Dasyprocta mexicana
220,prymnolopha,,Dasyprocta,,,Dasyprocta prymnolopha
220,punctata,,Dasyprocta,,,Dasyprocta punctata
220,ruatanica,,Dasyprocta,,,Dasyprocta ruatanica
220,variegata,,Dasyprocta,,,Dasyprocta variegata
180,Dasypterus,,Vespertilionidae,,,
220,ega,,Dasypterus,,,Dasypterus ega
220,insularis,,Dasypterus,,,Dasypterus insularis
220,intermedius,,Dasypterus,,,Dasypterus intermedius
220,xanthinus,,Dasypterus,,,Dasypterus xanthinus
140,Dasypodidae,,Cingulata,,,
180,Dasypus,,Dasypodidae,,,
220,beniensis,,Dasypus,,,Dasypus beniensis
220,hybridus,,Dasypus,,,Dasypus hybridus
220,kappleri,,Dasypus,,,Dasypus kappleri
220,mazzai,,Dasypus,,,Dasypus mazzai
220,novemcinctus,,Dasypus,,,Dasypus novemcinctus
220,pastasae,,Dasypus,,,Dasypus pastasae
220,pilosus,,Dasypus,,,Dasypus pilosus
220,sabanicola,,Dasypus,,,Dasypus sabanicola
220,septemcinctus,,Dasypus,,,Dasypus septemcinctus
180,Dasyuroides,,Dasyuridae,,,
220,byrnei,,Dasyuroides,,,Dasyuroides byrnei
180,Dasyurus,,Dasyuridae,,,
220,albopunctatus,,Dasyurus,,,Dasyurus albopunctatus
220,geoffroii,,Dasyurus,,,Dasyurus geoffroii
220,hallucatus,,Dasyurus,,,Dasyurus hallucatus
220,maculatus,,Dasyurus,,,Dasyurus maculatus
220,spartacus,,Dasyurus,,,Dasyurus spartacus
220,viverrinus,,Dasyurus,,,Dasyurus viverrinus
140,Daubentoniidae,,Primates,,,
180,Daubentonia,,Daubentoniidae,,,
220,madagascariensis,,Daubentonia,,,Daubentonia madagascariensis
180,Delanymys,,Nesomyidae,,,
220,brooksi,,Delanymys,,,Delanymys brooksi
180,Delomys,,Cricetidae,,,
220,altimontanus,,Delomys,,,Delomys altimontanus
220,dorsalis,,Delomys,,,Delomys dorsalis
220,sublineatus,,Delomys,,,Delomys sublineatus
140,Monodontidae,,Artiodactyla,,,
180,Delphinapterus,,Monodontidae,,,
220,leucas,,Delphinapterus,,,Delphinapterus leucas
180,Delphinus,,Delphinidae,,,
220,capensis,,Delphinus,,,Delphinus capensis
220,delphis,,Delphinus,,,Delphinus delphis
180,Deltamys,,Cricetidae,,,
220,kempi,,Deltamys,,,Deltamys kempi
180,Dendrogale,,Tupaiidae,,,
220,melanura,,Dendrogale,,,Dendrogale melanura
220,murina,,Dendrogale,,,Dendrogale murina
100,Hyracoidea,,Mammalia,,,
140,Procaviidae,,Hyracoidea,,,
180,Dendrohyrax,,Procaviidae,,,
220,arboreus,,Dendrohyrax,,,Dendrohyrax arboreus
220,dorsalis,,Dendrohyrax,,,Dendrohyrax dorsalis
220,validus,,Dendrohyrax,,,Dendrohyrax validus
140,Macropodidae,,Diprotodontia,,,
180,Dendrolagus,,Macropodidae,,,
220,bennettianus,,Dendrolagus,,,Dendrolagus bennettianus
220,dorianus,,Dendrolagus,,,Dendrolagus dorianus
220,goodfellowi,,Dendrolagus,,,Dendrolagus goodfellowi
220,inustus,,Dendrolagus,,,Dendrolagus inustus
220,lumholtzi,,Dendrolagus,,,Dendrolagus lumholtzi
220,matschiei,,Dendrolagus,,,Dendrolagus matschiei
220,mayri,,Dendrolagus,,,Dendrolagus mayri
220,mbaiso,,Dendrolagus,,,Dendrolagus mbaiso
220,notatus,,Dendrolagus,,,Dendrolagus notatus
220,pulcherrimus,,Dendrolagus,,,Dendrolagus pulcherrimus
220,scottae,,Dendrolagus,,,Dendrolagus scottae
220,spadix,,Dendrolagus,,,Dendrolagus spadix
220,stellarum,,Dendrolagus,,,Dendrolagus stellarum
220,ursinus,,Dendrolagus,,,Dendrolagus ursinus
180,Dendromus,,Nesomyidae,,,
220,insignis,,Dendromus,,,Dendromus insignis
220,kahuziensis,,Dendromus,,,Dendromus kahuziensis
220,lachaisei,,Dendromus,,,Dendromus lachaisei
220,leucostomus,,Dendromus,,,Dendromus leucostomus
220,lovati,,Dendromus,,,Dendromus lovati
220,melanotis,,Dendromus,,,Dendromus melanotis
220,mesomelas,,Dendromus,,,Dendromus mesomelas
220,messorius,,Dendromus,,,Dendromus messorius
220,mystacalis,,Dendromus,,,Dendromus mystacalis
220,nyasae,,Dendromus,,,Dendromus nyasae
220,nyikae,,Dendromus,,,Dendromus nyikae
220,oreas,,Dendromus,,,Dendromus oreas
220,ruppi,,Dendromus,,,Dendromus ruppi
220,vernayi,,Dendromus,,,Dendromus vernayi
180,Dendroprionomys,,Nesomyidae,,,
220,rousseloti,,Dendroprionomys,,,Dendroprionomys rousseloti
180,Deomys,,Muridae,,,
220,ferrugineus,,Deomys,,,Deomys ferrugineus
180,Dephomys,,Muridae,,,
220,defua,,Dephomys,,,Dephomys defua
220,eburneae,,Dephomys,,,Dephomys eburneae
180,Dermanura,,Phyllostomidae,,,
220,anderseni,,Dermanura,,,Dermanura anderseni
220,azteca,,Dermanura,,,Dermanura azteca
220,bogotensis,,Dermanura,,,Dermanura bogotensis
220,cinerea,,Dermanura,,,Dermanura cinerea
220,glauca,,Dermanura,,,Dermanura glauca
220,gnoma,,Dermanura,,,Dermanura gnoma
220,incomitatus,,Dermanura,,,Dermanura incomitatus
220,phaeotis,,Dermanura,,,Dermanura phaeotis
220,rava,,Dermanura,,,Dermanura rava
220,rosenbergii,,Dermanura,,,Dermanura rosenbergii
220,tolteca,,Dermanura,,,Dermanura tolteca
220,watsoni,,Dermanura,,,Dermanura watsoni
180,Desmalopex,,Pteropodidae,,,
220,leucopterus,,Desmalopex,,,Desmalopex leucopterus
220,microleucopterus,,Desmalopex,,,Desmalopex microleucopterus
180,Desmana,,Talpidae,,,
220,moschata,,Desmana,,,Desmana moschata
180,Desmodilliscus,,Muridae,,,
220,braueri,,Desmodilliscus,,,Desmodilliscus braueri
180,Desmodillus,,Muridae,,,
220,auricularis,,Desmodillus,,,Desmodillus auricularis
180,Desmodus,,Phyllostomidae,,,
220,draculae,,Desmodus,,,Desmodus draculae
220,rotundus,,Desmodus,,,Desmodus rotundus
180,Desmomys,,Muridae,,,
220,harringtoni,,Desmomys,,,Desmomys harringtoni
220,yaldeni,,Desmomys,,,Desmomys yaldeni
180,Diaemus,,Phyllostomidae,,,
220,youngi,,Diaemus,,,Diaemus youngi
180,Dicerorhinus,,Rhinocerotidae,,,
220,sumatrensis,,Dicerorhinus,,,Dicerorhinus sumatrensis
180,Diceros,,Rhinocerotidae,,,
220,bicornis,,Diceros,,,Diceros bicornis
180,Diclidurus,,Emballonuridae,,,
220,albus,,Diclidurus,,,Diclidurus albus
220,ingens,,Diclidurus,,,Diclidurus ingens
220,isabellus,,Diclidurus,,,Diclidurus isabellus
220,scutatus,,Diclidurus,,,Diclidurus scutatus
180,Dicrostonyx,,Cricetidae,,,
220,groenlandicus,,Dicrostonyx,,,Dicrostonyx groenlandicus
220,hudsonius,,Dicrostonyx,,,Dicrostonyx hudsonius
220,nelsoni,,Dicrostonyx,,,Dicrostonyx nelsoni
220,nunatakensis,,Dicrostonyx,,,Dicrostonyx nunatakensis
220,richardsoni,,Dicrostonyx,,,Dicrostonyx richardsoni
220,torquatus,,Dicrostonyx,,,Dicrostonyx torquatus
220,unalascensis,,Dicrostonyx,,,Dicrostonyx unalascensis
220,vinogradovi,,Dicrostonyx,,,Dicrostonyx vinogradovi
180,Didelphis,,Didelphidae,,,
220,albiventris,,Didelphis,,,Didelphis albiventris
220,aurita,,Didelphis,,,Didelphis aurita
220,imperfecta,,Didelphis,,,Didelphis imperfecta
220,marsupialis,,Didelphis,,,Didelphis marsupialis
220,pernigra,,Didelphis,,,Didelphis pernigra
220,virginiana,,Didelphis,,,Didelphis virginiana
180,Dinaromys,,Cricetidae,,,
220,bogdanovi,,Dinaromys,,,Dinaromys bogdanovi
140,Dinomyidae,,Rodentia,,,
180,Dinomys,,Dinomyidae,,,
220,branickii,,Dinomys,,,Dinomys branickii
180,Diomys,,Muridae,,,
220,crumpi,,Diomys,,,Diomys crumpi
180,Diphylla,,Phyllostomidae,,,
220,ecaudata,,Diphylla,,,Diphylla ecaudata
180,Diplogale,,Viverridae,,,
220,hosei,,Diplogale,,,Diplogale hosei
180,Diplomesodon,,Soricidae,,,
220,pulchellum,,Diplomesodon,,,Diplomesodon pulchellum
180,Diplomys,,Echimyidae,,,
220,caniceps,,Diplomys,,,Diplomys caniceps
220,labilis,,Diplomys,,,Diplomys labilis
180,Diplothrix,,Muridae,,,
220,legata,,Diplothrix,,,Diplothrix legata
180,Dipodomys,,Heteromyidae,,,
220,agilis,,Dipodomys,,,Dipodomys agilis
220,californicus,,Dipodomys,,,Dipodomys californicus
220,compactus,,Dipodomys,,,Dipodomys compactus
220,deserti,,Dipodomys,,,Dipodomys deserti
220,elator,,Dipodomys,,,Dipodomys elator
220,gravipes,,Dipodomys,,,Dipodomys gravipes
220,heermanni,,Dipodomys,,,Dipodomys heermanni
220,ingens,,Dipodomys,,,Dipodomys ingens
220,merriami,,Dipodomys,,,Dipodomys merriami
220,microps,,Dipodomys,,,Dipodomys microps
220,nelsoni,,Dipodomys,,,Dipodomys nelsoni
220,nitratoides,,Dipodomys,,,Dipodomys nitratoides
220,ordii,,Dipodomys,,,Dipodomys ordii
220,ornatus,,Dipodomys,,,Dipodomys ornatus
220,panamintinus,,Dipodomys,,,Dipodomys panamintinus
220,phillipsii,,Dipodomys,,,Dipodomys phillipsii
220,simulans,,Dipodomys,,,Dipodomys simulans
220,spectabilis,,Dipodomys,,,Dipodomys spectabilis
220,stephensi,,Dipodomys,,,Dipodomys stephensi
220,venustus,,Dipodomys,,,Dipodomys venustus
180,Dipus,,Dipodidae,,,
220,sagitta,,Dipus,,,Dipus sagitta
180,Distoechurus,,Acrobatidae,,,
220,pennatus,,Distoechurus,,,Distoechurus pennatus
180,Dobsonia,,Pteropodidae,,,
220,anderseni,,Dobsonia,,,Dobsonia anderseni
220,beauforti,,Dobsonia,,,Dobsonia beauforti
220,chapmani,,Dobsonia,,,Dobsonia chapmani
220,crenulata,,Dobsonia,,,Dobsonia crenulata
220,emersa,,Dobsonia,,,Dobsonia emersa
220,exoleta,,Dobsonia,,,Dobsonia exoleta
220,inermis,,Dobsonia,,,Dobsonia inermis
220,minor,,Dobsonia,,,Dobsonia minor
220,moluccensis,,Dobsonia,,,Dobsonia moluccensis
220,pannietensis,,Dobsonia,,,Dobsonia pannietensis
220,peronii,,Dobsonia,,,Dobsonia peronii
220,praedatrix,,Dobsonia,,,Dobsonia praedatrix
220,viridis,,Dobsonia,,,Dobsonia viridis
180,Dolichotis,,Caviidae,,,
220,patagonum,,Dolichotis,,,Dolichotis patagonum
220,salinicola,,Dolichotis,,,Dolichotis salinicola
180,Dologale,,Herpestidae,,,
220,dybowskii,,Dologale,,,Dologale dybowskii
180,Dorcatragus,,Bovidae,,,
220,megalotis,,Dorcatragus,,,Dorcatragus megalotis
180,Dorcopsis,,Macropodidae,,,
220,atrata,,Dorcopsis,,,Dorcopsis atrata
220,hageni,,Dorcopsis,,,Dorcopsis hageni
220,luctuosa,,Dorcopsis,,,Dorcopsis luctuosa
220,muelleri,,Dorcopsis,,,Dorcopsis muelleri
180,Dorcopsulus,,Macropodidae,,,
220,macleayi,,Dorcopsulus,,,Dorcopsulus macleayi
220,vanheurni,,Dorcopsulus,,,Dorcopsulus vanheurni
180,Doryrhina,,Hipposideridae,,,
220,cyclops,,Doryrhina,,,Doryrhina cyclops
180,Dremomys,,Sciuridae,,,
220,gularis,,Dremomys,,,Dremomys gularis
220,lokriah,,Dremomys,,,Dremomys lokriah
220,pernyi,,Dremomys,,,Dremomys pernyi
220,pyrrhomerus,,Dremomys,,,Dremomys pyrrhomerus
220,rufigenis,,Dremomys,,,Dremomys rufigenis
100,Microbiotheria,,Mammalia,,,
140,Microbiotheriidae,,Microbiotheria,,,
180,Dromiciops,,Microbiotheriidae,,,
220,bozinovici,,Dromiciops,,,Dromiciops bozinovici
220,gliroides,,Dromiciops,,,Dromiciops gliroides
220,mondaca,,Dromiciops,,,Dromiciops mondaca
180,Dryadonycteris,,Phyllostomidae,,,
220,capixaba,,Dryadonycteris,,,Dryadonycteris capixaba
180,Drymoreomys,,Cricetidae,,,
220,albimaculatus,,Drymoreomys,,,Drymoreomys albimaculatus
180,Dryomys,,Gliridae,,,
220,laniger,,Dryomys,,,Dryomys laniger
220,niethammeri,,Dryomys,,,Dryomys niethammeri
220,nitedula,,Dryomys,,,Dryomys nitedula
100,Sirenia,,Mammalia,,,
140,Dugongidae,,Sirenia,,,
180,Dugong,,Dugongidae,,,
220,dugon,,Dugong,,,Dugong dugon
180,Dusicyon,,Canidae,,,
220,australis,,Dusicyon,,,Dusicyon australis
220,avus,,Dusicyon,,,Dusicyon avus
180,Dyacopterus,,Pteropodidae,,,
220,brooksi,,Dyacopterus,,,Dyacopterus brooksi
220,rickarti,,Dyacopterus,,,Dyacopterus rickarti
220,spadiceus,,Dyacopterus,,,Dyacopterus spadiceus
180,Dymecodon,,Talpidae,,,
220,pilirostris,,Dymecodon,,,Dymecodon pilirostris
180,Echimys,,Echimyidae,,,
220,chrysurus,,Echimys,,,Echimys chrysurus
220,saturnus,,Echimys,,,Echimys saturnus
220,vieirai,,Echimys,,,Echimys vieirai
140,Tenrecidae,,Afrosoricida,,,
180,Echinops,,Tenrecidae,,,
220,telfairi,,Echinops,,,Echinops telfairi
180,Echinosorex,,Erinaceidae,,,
220,gymnura,,Echinosorex,,,Echinosorex gymnura
180,Echiothrix,,Muridae,,,
220,centrosa,,Echiothrix,,,Echiothrix centrosa
220,leucura,,Echiothrix,,,Echiothrix leucura
140,Peramelidae,,Peramelemorphia,,,
180,Echymipera,,Peramelidae,,,
220,clara,,Echymipera,,,Echymipera clara
220,davidi,,Echymipera,,,Echymipera davidi
220,echinista,,Echymipera,,,Echymipera echinista
220,kalubu,,Echymipera,,,Echymipera kalubu
220,rufescens,,Echymipera,,,Echymipera rufescens
180,Ectophylla,,Phyllostomidae,,,
220,alba,,Ectophylla,,,Ectophylla alba
180,Eidolon,,Pteropodidae,,,
220,dupreanum,,Eidolon,,,Eidolon dupreanum
220,helvum,,Eidolon,,,Eidolon helvum
180,Eira,,Mustelidae,,,
220,barbara,,Eira,,,Eira barbara
180,Elaphodus,,Cervidae,,,
220,cephalophus,,Elaphodus,,,Elaphodus cephalophus
180,Elaphurus,,Cervidae,,,
220,davidianus,,Elaphurus,,,Elaphurus davidianus
100,Macroscelidea,,Mammalia,,,
140,Macroscelididae,,Macroscelidea,,,
180,Elephantulus,,Macroscelididae,,,
220,brachyrhynchus,,Elephantulus,,,Elephantulus brachyrhynchus
220,edwardii,,Elephantulus,,,Elephantulus edwardii
220,fuscipes,,Elephantulus,,,Elephantulus fuscipes
220,fuscus,,Elephantulus,,,Elephantulus fuscus
220,intufi,,Elephantulus,,,Elephantulus intufi
220,myurus,,Elephantulus,,,Elephantulus myurus
220,pilicaudus,,Elephantulus,,,Elephantulus pilicaudus
220,revoili,,Elephantulus,,,Elephantulus revoili
220,rufescens,,Elephantulus,,,Elephantulus rufescens
220,rupestris,,Elephantulus,,,Elephantulus rupestris
100,Proboscidea,,Mammalia,,,
140,Elephantidae,,Proboscidea,,,
180,Elephas,,Elephantidae,,,
220,maximus,,Elephas,,,Elephas maximus
180,Eligmodontia,,Cricetidae,,,
220,bolsonensis,,Eligmodontia,,,Eligmodontia bolsonensis
220,dunaris,,Eligmodontia,,,Eligmodontia dunaris
220,hirtipes,,Eligmodontia,,,Eligmodontia hirtipes
220,moreni,,Eligmodontia,,,Eligmodontia moreni
220,morgani,,Eligmodontia,,,Eligmodontia morgani
220,puerulus,,Eligmodontia,,,Eligmodontia puerulus
220,typus,,Eligmodontia,,,Eligmodontia typus
180,Eliomys,,Gliridae,,,
220,melanurus,,Eliomys,,,Eliomys melanurus
220,munbyanus,,Eliomys,,,Eliomys munbyanus
220,quercinus,,Eliomys,,,Eliomys quercinus
180,Eliurus,,Nesomyidae,,,
220,antsingy,,Eliurus,,,Eliurus antsingy
220,carletoni,,Eliurus,,,Eliurus carletoni
220,danieli,,Eliurus,,,Eliurus danieli
220,ellermani,,Eliurus,,,Eliurus ellermani
220,grandidieri,,Eliurus,,,Eliurus grandidieri
220,majori,,Eliurus,,,Eliurus majori
220,minor,,Eliurus,,,Eliurus minor
220,myoxinus,,Eliurus,,,Eliurus myoxinus
220,penicillatus,,Eliurus,,,Eliurus penicillatus
220,petteri,,Eliurus,,,Eliurus petteri
220,tanala,,Eliurus,,,Eliurus tanala
220,webbi,,Eliurus,,,Eliurus webbi
180,Ellobius,,Cricetidae,,,
220,alaicus,,Ellobius,,,Ellobius alaicus
220,fuscocapillus,,Ellobius,,,Ellobius fuscocapillus
220,lutescens,,Ellobius,,,Ellobius lutescens
220,talpinus,,Ellobius,,,Ellobius talpinus
220,tancrei,,Ellobius,,,Ellobius tancrei
180,Emballonura,,Emballonuridae,,,
220,alecto,,Emballonura,,,Emballonura alecto
220,beccarii,,Emballonura,,,Emballonura beccarii
220,dianae,,Emballonura,,,Emballonura dianae
220,furax,,Emballonura,,,Emballonura furax
220,monticola,,Emballonura,,,Emballonura monticola
220,raffrayana,,Emballonura,,,Emballonura raffrayana
220,semicaudata,,Emballonura,,,Emballonura semicaudata
220,serii,,Emballonura,,,Emballonura serii
180,Enchisthenes,,Phyllostomidae,,,
220,hartii,,Enchisthenes,,,Enchisthenes hartii
180,Enhydra,,Mustelidae,,,
220,lutris,,Enhydra,,,Enhydra lutris
180,Eoglaucomys,,Sciuridae,,,
220,fimbriatus,,Eoglaucomys,,,Eoglaucomys fimbriatus
180,Eolagurus,,Cricetidae,,,
220,luteus,,Eolagurus,,,Eolagurus luteus
220,przewalskii,,Eolagurus,,,Eolagurus przewalskii
180,Eonycteris,,Pteropodidae,,,
220,major,,Eonycteris,,,Eonycteris major
220,robusta,,Eonycteris,,,Eonycteris robusta
220,spelaea,,Eonycteris,,,Eonycteris spelaea
180,Eospalax,,Spalacidae,,,
220,baileyi,,Eospalax,,,Eospalax baileyi
220,cansus,,Eospalax,,,Eospalax cansus
220,fontanierii,,Eospalax,,,Eospalax fontanierii
220,rothschildi,,Eospalax,,,Eospalax rothschildi
220,rufescens,,Eospalax,,,Eospalax rufescens
220,smithii,,Eospalax,,,Eospalax smithii
180,Eothenomys,,Cricetidae,,,
220,chinensis,,Eothenomys,,,Eothenomys chinensis
220,custos,,Eothenomys,,,Eothenomys custos
220,eleusis,,Eothenomys,,,Eothenomys eleusis
220,hintoni,,Eothenomys,,,Eothenomys hintoni
220,melanogaster,,Eothenomys,,,Eothenomys melanogaster
220,miletus,,Eothenomys,,,Eothenomys miletus
220,olitor,,Eothenomys,,,Eothenomys olitor
220,proditor,,Eothenomys,,,Eothenomys proditor
220,tarquinius,,Eothenomys,,,Eothenomys tarquinius
220,wardi,,Eothenomys,,,Eothenomys wardi
140,Zapodidae,,Rodentia,,,
180,Eozapus,,Zapodidae,,,
220,setchuanus,,Eozapus,,,Eozapus setchuanus
180,Episoriculus,,Soricidae,,,
220,baileyi,,Episoriculus,,,Episoriculus baileyi
220,caudatus,,Episoriculus,,,Episoriculus caudatus
220,fumidus,,Episoriculus,,,Episoriculus fumidus
220,leucops,,Episoriculus,,,Episoriculus leucops
220,macrurus,,Episoriculus,,,Episoriculus macrurus
220,sacratus,,Episoriculus,,,Episoriculus sacratus
180,Epixerus,,Sciuridae,,,
220,ebii,,Epixerus,,,Epixerus ebii
180,Epomophorus,,Pteropodidae,,,
220,angolensis,,Epomophorus,,,Epomophorus angolensis
220,anselli,,Epomophorus,,,Epomophorus anselli
220,crypturus,,Epomophorus,,,Epomophorus crypturus
220,dobsonii,,Epomophorus,,,Epomophorus dobsonii
220,gambianus,,Epomophorus,,,Epomophorus gambianus
220,grandis,,Epomophorus,,,Epomophorus grandis
220,labiatus,,Epomophorus,,,Epomophorus labiatus
220,minimus,,Epomophorus,,,Epomophorus minimus
220,minor,,Epomophorus,,,Epomophorus minor
220,wahlbergi,,Epomophorus,,,Epomophorus wahlbergi
180,Epomops,,Pteropodidae,,,
220,buettikoferi,,Epomops,,,Epomops buettikoferi
220,franqueti,,Epomops,,,Epomops franqueti
180,Eptesicus,,Vespertilionidae,,,
220,anatolicus,,Eptesicus,,,Eptesicus anatolicus
220,andinus,,Eptesicus,,,Eptesicus andinus
220,bottae,,Eptesicus,,,Eptesicus bottae
220,brasiliensis,,Eptesicus,,,Eptesicus brasiliensis
220,chiriquinus,,Eptesicus,,,Eptesicus chiriquinus
220,diminutus,,Eptesicus,,,Eptesicus diminutus
220,dimissus,,Eptesicus,,,Eptesicus dimissus
220,floweri,,Eptesicus,,,Eptesicus floweri
220,furinalis,,Eptesicus,,,Eptesicus furinalis
220,fuscus,,Eptesicus,,,Eptesicus fuscus
220,gobiensis,,Eptesicus,,,Eptesicus gobiensis
