source,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonical
TPT_v1,836,,,,,,,,"Brueelia affinis Carriker, 1963",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,affinis,,species,,"Carriker, 1963",,,,,,Brueelia affinis
TPT_v1,837,,,,,,,,"Brueelia glandarii (Denny, 1842)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,glandarii,,species,,"(Denny, 1842)",,,,,,Brueelia glandarii
TPT_v1,838,,,,,,,,"Brueelia afzali Ansari, 1957",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,afzali,,species,,"Ansari, 1957",,,,,,Brueelia afzali
TPT_v1,839,,,,,,,,"Brueelia albida (Rudow, 1869)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,albida,,species,,"(Rudow, 1869)",,,,,,Brueelia albida
TPT_v1,840,,,,,,,,"Brueelia albiventris (Carriker, 1963)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,albiventris,,species,,"(Carriker, 1963)",,,,,,Brueelia albiventris
TPT_v1,841,,,,,,,,"Brueelia alexandrii Eichler, 1953",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,alexandrii,,species,,"Eichler, 1953",,,,,,Brueelia alexandrii
TPT_v1,842,,,,,,,,"Brueelia altaica Mey, 1982",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,altaica,,species,,"Mey, 1982",,,,,,Brueelia altaica
TPT_v1,843,,,,,,,,"Brueelia amazonae Stafford, 1943",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,amazonae,,species,,"Stafford, 1943",,,,,,Brueelia amazonae
TPT_v1,844,,,,,,,,"Brueelia americana Cicchino & Castro, 1996",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,americana,,species,,"Cicchino & Castro, 1996",,,,,,Brueelia americana
TPT_v1,845,,,,,,,,"Brueelia deficiens (Piaget, 1885)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,deficiens,,species,,"(Piaget, 1885)",,,,,,Brueelia deficiens
TPT_v1,846,,,,,,,,"Brueelia anamariae Cicchino, 1980",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,anamariae,,species,,"Cicchino, 1980",,,,,,Brueelia anamariae
TPT_v1,847,,,,,,,,"Brueelia angulata (Piaget, 1880)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,angulata,,species,,"(Piaget, 1880)",,,,,,Brueelia angulata
TPT_v1,848,,,,,,,,"Brueelia angustifrons (Carriker, 1902)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,angustifrons,,species,,"(Carriker, 1902)",,,,,,Brueelia angustifrons
TPT_v1,849,,,,,,,,"Brueelia annae (Zlotorzycka & Eichler, 1984)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,annae,,species,,"(Zlotorzycka & Eichler, 1984)",,,,,,Brueelia annae
TPT_v1,850,,,,,,,,"Brueelia antennatus Ansari, 1956",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,antennatus,,species,,"Ansari, 1956",,,,,,Brueelia antennatus
TPT_v1,851,,,,,,,,"Brueelia antimarginalis Eichler, 1951",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,antimarginalis,,species,,"Eichler, 1951",,,,,,Brueelia antimarginalis
TPT_v1,852,,,,,,,,"Brueelia antiqua Ansari, 1956",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,antiqua,,species,,"Ansari, 1956",,,,,,Brueelia antiqua
TPT_v1,853,,,,,,,,"Brueelia anumbii Cicchino, 1981",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,anumbii,,species,,"Cicchino, 1981",,,,,,Brueelia anumbii
TPT_v1,854,,,,,,,,"Brueelia apiastri (Denny, 1842)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,apiastri,,species,,"(Denny, 1842)",,,,,,Brueelia apiastri
TPT_v1,855,,,,,,,,"Brueelia argentina Cicchino, 1981",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,argentina,,species,,"Cicchino, 1981",,,,,,Brueelia argentina
TPT_v1,856,,,,,,,,"Brueelia argula (Burmeister, 1838)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,argula,,species,,"(Burmeister, 1838)",,,,,,Brueelia argula
TPT_v1,857,,,,,,,,"Brueelia astrildae Tendeiro & Mendes, 1994",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,astrildae,,species,,"Tendeiro & Mendes, 1994",,,,,,Brueelia astrildae
TPT_v1,858,,,,,,,,"Brueelia atherae Ansari, 1957",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,atherae,,species,,"Ansari, 1957",,,,,,Brueelia atherae
TPT_v1,859,,,,,,,,"Brueelia athertona Williams, 1981",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,athertona,,species,,"Williams, 1981",,,,,,Brueelia athertona
TPT_v1,860,,,,,,,,"Brueelia atricapilla Cicchino, 1983",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,atricapilla,,species,,"Cicchino, 1983",,,,,,Brueelia atricapilla
TPT_v1,861,,,,,,,,"Brueelia paratricapillae Price, Hellenthal, Palma, Johnson & Clayton, 2003",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,paratricapillae,,species,,"Price, Hellenthal, Palma, Johnson & Clayton, 2003",,,,,,Brueelia paratricapillae
TPT_v1,862,,,,,,,,"Brueelia neoatricapillae Price, Hellenthal, Palma, Johnson & Clayton, 2003",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,neoatricapillae,,species,,"Price, Hellenthal, Palma, Johnson & Clayton, 2003",,,,,,Brueelia neoatricapillae
TPT_v1,863,,,,,,,,"Brueelia audax (Kellogg, 1899)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,audax,,species,,"(Kellogg, 1899)",,,,,,Brueelia audax
TPT_v1,864,,,,,,,,"Brueelia avinus Ansari, 1956",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,avinus,,species,,"Ansari, 1956",,,,,,Brueelia avinus
TPT_v1,865,,,,,,,,"Brueelia badia Cicchino & Castro, 1996",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,badia,,species,,"Cicchino & Castro, 1996",,,,,,Brueelia badia
TPT_v1,866,,,,,,,,"Brueelia balati (Kristofik, 1999)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,balati,,species,,"(Kristofik, 1999)",,,,,,Brueelia balati
TPT_v1,867,,,,,,,,"Brueelia bicurvata (Piaget, 1880)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,bicurvata,,species,,"(Piaget, 1880)",,,,,,Brueelia bicurvata
TPT_v1,868,,,,,,,,"Brueelia biguttata (Kellogg & Paine, 1914)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,biguttata,,species,,"(Kellogg & Paine, 1914)",,,,,,Brueelia biguttata
TPT_v1,869,,,,,,,,"Brueelia biocellata (Piaget, 1880)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,biocellata,,species,,"(Piaget, 1880)",,,,,,Brueelia biocellata
TPT_v1,870,,,,,,,,"Brueelia quadrangularis (Rudow, 1869)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,quadrangularis,,species,,"(Rudow, 1869)",,,,,,Brueelia quadrangularis
TPT_v1,871,,,,,,,,"Brueelia bisetacea (Piaget, 1885)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,bisetacea,,species,,"(Piaget, 1885)",,,,,,Brueelia bisetacea
TPT_v1,872,,,,,,,,"Brueelia blagovescenskyi Balat, 1955",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,blagovescenskyi,,species,,"Balat, 1955",,,,,,Brueelia blagovescenskyi
TPT_v1,873,,,,,,,,"Brueelia boae Cicchino & Castro, 1996",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,boae,,species,,"Cicchino & Castro, 1996",,,,,,Brueelia boae
TPT_v1,874,,,,,,,,"Brueelia bonariensis Cicchino & Castro, 1996",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,bonariensis,,species,,"Cicchino & Castro, 1996",,,,,,Brueelia bonariensis
TPT_v1,875,,,,,,,,"Brueelia borini Lunkaschu, 1970",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,borini,,species,,"Lunkaschu, 1970",,,,,,Brueelia borini
TPT_v1,876,,,,,,,,"Brueelia brachythorax (Giebel, 1874)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,brachythorax,,species,,"(Giebel, 1874)",,,,,,Brueelia brachythorax
TPT_v1,877,,,,,,,,"Brueelia brasiliensis (Giebel, 1866)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,brasiliensis,,species,,"(Giebel, 1866)",,,,,,Brueelia brasiliensis
TPT_v1,878,,,,,,,,"Brueelia breueri Balat, 1955",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,breueri,,species,,"Balat, 1955",,,,,,Brueelia breueri
TPT_v1,879,,,,,,,,"Brueelia brevipennis Ansari, 1956",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,brevipennis,,species,,"Ansari, 1956",,,,,,Brueelia brevipennis
TPT_v1,880,,,,,,,,"Brueelia brevipes (Piaget, 1880)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,brevipes,,species,,"(Piaget, 1880)",,,,,,Brueelia brevipes
TPT_v1,881,,,,,,,,"Brueelia brueliodes Ansari, 1956",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,brueliodes,,species,,"Ansari, 1956",,,,,,Brueelia brueliodes
TPT_v1,882,,,,,,,,"Brueelia brunneinucha Cicchino, 1983",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,brunneinucha,,species,,"Cicchino, 1983",,,,,,Brueelia brunneinucha
TPT_v1,883,,,,,,,,"Brueelia bullockoda Williams, 1981",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,bullockoda,,species,,"Williams, 1981",,,,,,Brueelia bullockoda
TPT_v1,884,,,,,,,,"Brueelia busharae Ansari, 1955",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,busharae,,species,,"Ansari, 1955",,,,,,Brueelia busharae
TPT_v1,885,,,,,,,,"Brueelia calandrellae Fedorenko, 1975",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,calandrellae,,species,,"Fedorenko, 1975",,,,,,Brueelia calandrellae
TPT_v1,886,,,,,,,,"Brueelia cambayensis Ansari, 1955",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,cambayensis,,species,,"Ansari, 1955",,,,,,Brueelia cambayensis
TPT_v1,887,,,,,,,,"Brueelia capitus Ansari, 1955",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,capitus,,species,,"Ansari, 1955",,,,,,Brueelia capitus
TPT_v1,888,,,,,,,,"Brueelia carrikeri Ansari, 1955",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,carrikeri,,species,,"Ansari, 1955",,,,,,Brueelia carrikeri
TPT_v1,889,,,,,,,,"Brueelia cedrorum (Piaget, 1880)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,cedrorum,,species,,"(Piaget, 1880)",,,,,,Brueelia cedrorum
TPT_v1,890,,,,,,,,"Brueelia chayanh Ansari, 1955",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,chayanh,,species,,"Ansari, 1955",,,,,,Brueelia chayanh
TPT_v1,891,,,,,,,,"Brueelia chelydensis Hopkins, 1951",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,chelydensis,,species,,"Hopkins, 1951",,,,,,Brueelia chelydensis
TPT_v1,892,,,,,,,,"Brueelia chiguanca Cicchino, 1986",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,chiguanca,,species,,"Cicchino, 1986",,,,,,Brueelia chiguanca
TPT_v1,893,,,,,,,,"Brueelia chilchil Ansari, 1955",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,chilchil,,species,,"Ansari, 1955",,,,,,Brueelia chilchil
TPT_v1,894,,,,,,,,"Brueelia nebulosa (Burmeister, 1838)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,nebulosa,,species,,"(Burmeister, 1838)",,,,,,Brueelia nebulosa
TPT_v1,895,,,,,,,,"Brueelia chrysomytris (Blagoveshtchensky, 1940)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,chrysomytris,,species,,"(Blagoveshtchensky, 1940)",,,,,,Brueelia chrysomytris
TPT_v1,896,,,,,,,,"Brueelia clayae Ansari, 1956",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,clayae,,species,,"Ansari, 1956",,,,,,Brueelia clayae
TPT_v1,897,,,,,,,,"Brueelia concavus (Eichler, 1956)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,concavus,,species,,"(Eichler, 1956)",,,,,,Brueelia concavus
TPT_v1,898,,,,,,,,"Brueelia conciceps (Piaget, 1880)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,conciceps,,species,,"(Piaget, 1880)",,,,,,Brueelia conciceps
TPT_v1,899,,,,,,,,"Brueelia conocephalus (Blagoveshtchensky, 1940)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,conocephalus,,species,,"(Blagoveshtchensky, 1940)",,,,,,Brueelia conocephalus
TPT_v1,900,,,,,,,,"Brueelia corydalla Timmermann, 1950",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,corydalla,,species,,"Timmermann, 1950",,,,,,Brueelia corydalla
TPT_v1,901,,,,,,,,"Brueelia cruciata (Burmeister, 1838)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,cruciata,,species,,"(Burmeister, 1838)",,,,,,Brueelia cruciata
TPT_v1,902,,,,,,,,"Brueelia cruscula (Carriker, 1963)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,cruscula,,species,,"(Carriker, 1963)",,,,,,Brueelia cruscula
TPT_v1,903,,,,,,,,"Brueelia cubana Cicchino, 1983",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,cubana,,species,,"Cicchino, 1983",,,,,,Brueelia cubana
TPT_v1,904,,,,,,,,"Brueelia cucullata Cicchino, 1982",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,cucullata,,species,,"Cicchino, 1982",,,,,,Brueelia cucullata
TPT_v1,905,,,,,,,,"Brueelia currucae Bechet, 1961",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,currucae,,species,,"Bechet, 1961",,,,,,Brueelia currucae
TPT_v1,906,,,,,,,,"Brueelia cyanae Carriker, 1963",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,cyanae,,species,,"Carriker, 1963",,,,,,Brueelia cyanae
TPT_v1,907,,,,,,,,"Brueelia cyclothorax (Burmeister, 1838)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,cyclothorax,,species,,"(Burmeister, 1838)",,,,,,Brueelia cyclothorax
TPT_v1,908,,,,,,,,"Brueelia daumae (Clay, 1936)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,daumae,,species,,"(Clay, 1936)",,,,,,Brueelia daumae
TPT_v1,909,,,,,,,,"Brueelia decumana Cicchino & Castro, 1996",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,decumana,,species,,"Cicchino & Castro, 1996",,,,,,Brueelia decumana
TPT_v1,910,,,,,,,,"Brueelia delicata (Nitzsch, 1866)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,delicata,,species,,"(Nitzsch, 1866)",,,,,,Brueelia delicata
TPT_v1,911,,,,,,,,"Brueelia densilimba (Nitzsch, 1866)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,densilimba,,species,,"(Nitzsch, 1866)",,,,,,Brueelia densilimba
TPT_v1,912,,,,,,,,"Brueelia diaprepes (Kellogg & Chapman, 1902)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,diaprepes,,species,,"(Kellogg & Chapman, 1902)",,,,,,Brueelia diaprepes
TPT_v1,913,,,,,,,,"Brueelia dicruri Ansari, 1955",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,dicruri,,species,,"Ansari, 1955",,,,,,Brueelia dicruri
TPT_v1,914,,,,,,,,"Brueelia docilis Ansari, 1956",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,docilis,,species,,"Ansari, 1956",,,,,,Brueelia docilis
TPT_v1,915,,,,,,,,"Brueelia docophoroides (Piaget, 1885)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,docophoroides,,species,,"(Piaget, 1885)",,,,,,Brueelia docophoroides
TPT_v1,916,,,,,,,,"Brueelia domestica (Kellogg & Chapman, 1899)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,domestica,,species,,"(Kellogg & Chapman, 1899)",,,,,,Brueelia domestica
TPT_v1,917,,,,,,,,"Brueelia dorsale Williams, 1983",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,dorsale,,species,,"Williams, 1983",,,,,,Brueelia dorsale
TPT_v1,918,,,,,,,,"Brueelia ductilis (Kellogg & Chapman, 1899)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,ductilis,,species,,"(Kellogg & Chapman, 1899)",,,,,,Brueelia ductilis
TPT_v1,919,,,,,,,,"Brueelia effronte Ansari, 1956",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,effronte,,species,,"Ansari, 1956",,,,,,Brueelia effronte
TPT_v1,920,,,,,,,,"Brueelia eichleri Lakshminarayana, 1969",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,eichleri,,species,,"Lakshminarayana, 1969",,,,,,Brueelia eichleri
TPT_v1,921,,,,,,,,"Brueelia neoeichleri Price, Hellenthal, Palma, Johnson & Clayton, 2003",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,neoeichleri,,species,,"Price, Hellenthal, Palma, Johnson & Clayton, 2003",,,,,,Brueelia neoeichleri
TPT_v1,922,,,,,,,,"Brueelia elbeli Ansari, 1957",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Ischnocera,,Philopteridae,,,,Brueelia,,elbeli,,species,,"Ansari, 1957",,,,,,Brueelia elbeli
