source,kingdom,family,taxonRank,scientificNameAuthorship,vernacularName,canonical,acceptedTaxon,parentTaxon
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1945)",,Chelopistes guttatus,Chelopistes guttatus,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1945)",,Chelopistes heterurus,Chelopistes heterurus,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1967)",,Chelopistes hyperythra,Chelopistes hyperythra,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1967)",,Chelopistes jacquacu,Chelopistes jacquacu,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1945)",,Chelopistes latafrons,Chelopistes latafrons,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Clay, 1941)",,Chelopistes lervicola,Chelopistes lervicola,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1967)",,Chelopistes leucolaema,Chelopistes leucolaema,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1945)",,Chelopistes longicephalus,Chelopistes longicephalus,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Piaget, 1880)",,Chelopistes longipes,Chelopistes longipes,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1945)",,Chelopistes longisetosus,Chelopistes longisetosus,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1945)",,Chelopistes macropoda,Chelopistes macropoda,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1967)",,Chelopistes melanonotus,Chelopistes melanonotus,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1967)",,Chelopistes mexicanus,Chelopistes mexicanus,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1945)",,Chelopistes minutus,Chelopistes minutus,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1945)",,Chelopistes oculari,Chelopistes oculari,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1967)",,Chelopistes peruviana,Chelopistes peruviana,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Fabricius, 1777)",,Chelopistes phasiani,Chelopistes phasiani,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1945)",,Chelopistes pilosus,Chelopistes pilosus,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1945)",,Chelopistes quadratus,Chelopistes quadratus,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1945)",,Chelopistes setosus,Chelopistes setosus,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1945)",,Chelopistes stigmatus,Chelopistes stigmatus,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1945)",,Chelopistes subquadratus,Chelopistes subquadratus,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"Emerson, 1960",,Chelopistes texanus,Chelopistes texanus,Chelopistes
TPT_v1,Animalia,Philopteridae,Species,"(Linnaeus, 1758)",,Cirrophthirius recurvirostrae,Cirrophthirius recurvirostrae,Cirrophthirius
TPT_v1,Animalia,Philopteridae,Species,"(Children, 1836)",,Cirrophthirius testudinarius,Cirrophthirius testudinarius,Cirrophthirius
TPT_v1,Animalia,Philopteridae,Species,"(Eichler, 1954)",,Cirrophthirius mysigma,Cirrophthirius mysigma,Cirrophthirius
TPT_v1,Animalia,Philopteridae,Species,"(Bedford, 1920)",,Colilipeurus colius,Colilipeurus colius,Colilipeurus
TPT_v1,Animalia,Philopteridae,Species,"Clay, 1955",,Colilipeurus obscurior,Colilipeurus obscurior,Colilipeurus
TPT_v1,Animalia,Philopteridae,Species,"Clay, 1955",,Colilipeurus pallidior,Colilipeurus pallidior,Colilipeurus
TPT_v1,Animalia,Philopteridae,Species,"(Neumann, 1912)",,Colilipeurus radiatus,Colilipeurus radiatus,Colilipeurus
TPT_v1,Animalia,Philopteridae,Species,"(Denny, 1842)",,Colinicola numidianus,Colinicola numidianus,Colinicola
TPT_v1,Animalia,Philopteridae,Species,"Emerson, 1948",,Colinicola mearnsi,Colinicola mearnsi,Colinicola
TPT_v1,Animalia,Philopteridae,Species,"Carriker, 1945",,Colinicola opimus,Colinicola opimus,Colinicola
TPT_v1,Animalia,Philopteridae,Species,"Emerson, 1949",,Colinicola pallida,Colinicola pallida,Colinicola
TPT_v1,Animalia,Philopteridae,Species,"Carriker, 1967",,Colinicola philortyx,Colinicola philortyx,Colinicola
TPT_v1,Animalia,Philopteridae,Species,"Carriker, 1945",,Colinicola similis,Colinicola similis,Colinicola
TPT_v1,Animalia,Philopteridae,Species,"Carriker, 1945",,Colinicola subtenuis,Colinicola subtenuis,Colinicola
TPT_v1,Animalia,Philopteridae,Species,(Keler 1939),,Coloceras furcatum,Coloceras furcatum,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Nitzsch, 1866)",,Coloceras damicorne,Coloceras damicorne,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1973",,Coloceras absimile,Coloceras absimile,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1973",,Coloceras aduncum,Coloceras aduncum,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Kellogg & Paine, 1911)",,Coloceras aegypticum,Coloceras aegypticum,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1973",,Coloceras aethiopicum,Coloceras aethiopicum,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1974)",,Coloceras alloceratum,Coloceras alloceratum,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1973",,Coloceras apicaudae,Coloceras apicaudae,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1973",,Coloceras aplopeliae,Coloceras aplopeliae,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1973",,Coloceras benoiti,Coloceras benoiti,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1969)",,Coloceras brelihi,Coloceras brelihi,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1973",,Coloceras britannicum,Coloceras britannicum,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Blagoveshtchensky, 1951)",,Coloceras bychovskyi,Coloceras bychovskyi,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1969)",,Coloceras carrikeri,Coloceras carrikeri,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1969)",,Coloceras castroi,Coloceras castroi,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Kellogg & Chapman, 1902)",,Coloceras chinense,Coloceras chinense,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1969)",,Coloceras clayae,Coloceras clayae,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1973",,Coloceras clypeatum,Coloceras clypeatum,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Eichler, 1950)",,Coloceras doreyanus,Coloceras doreyanus,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1969)",,Coloceras elbeli,Coloceras elbeli,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1969)",,Coloceras emersoni,Coloceras emersoni,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Piaget, 1880)",,Coloceras fasciatum,Coloceras fasciatum,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1973",,Coloceras fradei,Coloceras fradei,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1973",,Coloceras funebreae,Coloceras funebreae,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1987)",,Coloceras geopeliae,Coloceras geopeliae,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1973",,Coloceras grande,Coloceras grande,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1974)",,Coloceras guinea,Coloceras guinea,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1972)",,Coloceras harrisoni,Coloceras harrisoni,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1972)",,Coloceras hemiphagae,Coloceras hemiphagae,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Bedford, 1920)",,Coloceras hilli,Coloceras hilli,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1973",,Coloceras hoogstraali,Coloceras hoogstraali,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1973)",,Coloceras indicum,Coloceras indicum,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"Price, Hellenthal, Palma, Johnson & Clayton, 2003",,Coloceras neoindicum,Coloceras neoindicum,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1974)",,Coloceras israelensis,Coloceras israelensis,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1969)",,Coloceras laticlypeatus,Coloceras laticlypeatus,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Uchida, 1916)",,Coloceras lativentris,Coloceras lativentris,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Eichler, 1950)",,Coloceras uchidai,Coloceras uchidai,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1974)",,Coloceras liviae,Coloceras liviae,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Piaget, 1880)",,Coloceras menadense,Coloceras menadense,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Johnston & Harrison, 1912)",,Coloceras piageti,Coloceras piageti,Coloceras
TPT_v1,Animalia,Philopteridae,Species,(Keler 1939),,Coloceras museihalense,Coloceras museihalense,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1972)",,Coloceras nitens,Coloceras nitens,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1972)",,Coloceras novaeseelandiae,Coloceras novaeseelandiae,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1969)",,Coloceras orientalis,Coloceras orientalis,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1969)",,Coloceras piriformis,Coloceras piriformis,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Taschenberg, 1882)",,Coloceras procerum,Coloceras procerum,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"Eichler, 1953",,Coloceras pugioclavatus,Coloceras pugioclavatus,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Eichler, 1950)",,Coloceras quadraticus,Coloceras quadraticus,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1972)",,Coloceras restinctus,Coloceras restinctus,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1973",,Coloceras santhomae,Coloceras santhomae,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1973",,Coloceras savoi,Coloceras savoi,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Piaget, 1880)",,Coloceras setosum,Coloceras setosum,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1987)",,Coloceras stephanii,Coloceras stephanii,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"Carriker, 1949",,Coloceras streptopeliae,Coloceras streptopeliae,Coloceras
TPT_v1,Animalia,Philopteridae,Species,Keler 1939,,Coloceras taschenbergi,Coloceras taschenbergi,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Tendeiro, 1972)",,Coloceras unchalli,Coloceras unchalli,Coloceras
TPT_v1,Animalia,Philopteridae,Species,"(Linnaeus, 1758)",,Columbicola columbae,Columbicola columbae,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Clayton & Price, 1999",,Columbicola adamsi,Columbicola adamsi,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Clayton & Price, 1999",,Columbicola altamimiae,Columbicola altamimiae,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"(Giebel, 1866)",,Columbicola bacillus,Columbicola bacillus,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"(Paine, 1914)",,Columbicola baculoides,Columbicola baculoides,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1984",,Columbicola beccarii,Columbicola beccarii,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1965",,Columbicola becheti,Columbicola becheti,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1967",,Columbicola brygooi,Columbicola brygooi,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"(Clay & Meinertzhagen, 1937)",,Columbicola capicolae,Columbicola capicolae,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1965",,Columbicola carrikeri,Columbicola carrikeri,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"(Taschenberg, 1882)",,Columbicola cavifrons,Columbicola cavifrons,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1984",,Columbicola cicchinoi,Columbicola cicchinoi,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"(Denny, 1842)",,Columbicola claviformis,Columbicola claviformis,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1960",,Columbicola clayae,Columbicola clayae,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1965",,Columbicola curtus,Columbicola curtus,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1969",,Columbicola deboomi,Columbicola deboomi,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Clayton & Price, 1999",,Columbicola drowni,Columbicola drowni,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1984",,Columbicola effeminatus,Columbicola effeminatus,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1965",,Columbicola elbeli,Columbicola elbeli,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1960",,Columbicola emersoni,Columbicola emersoni,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"(Piaget, 1880)",,Columbicola exilicornis,Columbicola exilicornis,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Malcomson, 1937",,Columbicola extinctus,Columbicola extinctus,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"(Rudow, 1869)",,Columbicola longiceps,Columbicola longiceps,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"(Taschenberg, 1882)",,Columbicola fortis,Columbicola fortis,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1965",,Columbicola fradei,Columbicola fradei,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1972",,Columbicola fradeorum,Columbicola fradeorum,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Eichler, 1942",,Columbicola fulmeki,Columbicola fulmeki,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1984",,Columbicola gourae,Columbicola gourae,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Carriker, 1955",,Columbicola gracilicapitis,Columbicola gracilicapitis,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1965",,Columbicola grandiusculus,Columbicola grandiusculus,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1965",,Columbicola guimaraesi,Columbicola guimaraesi,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Eichler, 1953",,Columbicola gymnopeliae,Columbicola gymnopeliae,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1965",,Columbicola harrisoni,Columbicola harrisoni,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1959",,Columbicola hoogstraali,Columbicola hoogstraali,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"(Piaget, 1885)",,Columbicola longisetaceus,Columbicola longisetaceus,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"(Wilson, 1941)",,Columbicola macrourae,Columbicola macrourae,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1973",,Columbicola mckeani,Columbicola mckeani,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1959",,Columbicola meinertzhageni,Columbicola meinertzhageni,Columbicola
TPT_v1,Animalia,Philopteridae,Species,NA,,Columbicola unidentifiable,Columbicola unidentifiable,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1959",,Columbicola meridionalis,Columbicola meridionalis,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Eichler, 1943",,Columbicola mjoebergi,Columbicola mjoebergi,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Eichler, 1942",,Columbicola tschulyschman,Columbicola tschulyschman,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1980",,Columbicola obliteratus,Columbicola obliteratus,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"(Hopkins, 1941)",,Columbicola oenae,Columbicola oenae,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1965",,Columbicola orientalis,Columbicola orientalis,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1965",,Columbicola paradoxus,Columbicola paradoxus,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1959",,Columbicola parvus,Columbicola parvus,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"(Wilson, 1941)",,Columbicola passerinae,Columbicola passerinae,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1965",,Columbicola phoenicopterae,Columbicola phoenicopterae,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1965",,Columbicola senegalensis,Columbicola senegalensis,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1984",,Columbicola sphenurus,Columbicola sphenurus,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"(Clay & Meinertzhagen, 1937)",,Columbicola streptopeliae,Columbicola streptopeliae,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Eichler, 1942",,Columbicola stresmanni,Columbicola stresmanni,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Eichler, 1942",,Columbicola taschenbergi,Columbicola taschenbergi,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1967",,Columbicola tasmaniensis,Columbicola tasmaniensis,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Mey, 1984",,Columbicola tendeiroi,Columbicola tendeiroi,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Ansari, 1955",,Columbicola theresae,Columbicola theresae,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1965",,Columbicola timmermanni,Columbicola timmermanni,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1979",,Columbicola timorensis,Columbicola timorensis,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Eichler, 1952",,Columbicola triangularis,Columbicola triangularis,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"(Uchida, 1917)",,Columbicola turturis,Columbicola turturis,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1967",,Columbicola veigasimoni,Columbicola veigasimoni,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1967",,Columbicola vitiensis,Columbicola vitiensis,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Clayton & Price, 1999",,Columbicola waggermani,Columbicola waggermani,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Clayton & Price, 1999",,Columbicola waltheri,Columbicola waltheri,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1965",,Columbicola wardi,Columbicola wardi,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1967",,Columbicola xavieri,Columbicola xavieri,Columbicola
TPT_v1,Animalia,Philopteridae,Species,"Carriker, 1956",,Cotingacola rupicolae,Cotingacola rupicolae,Cotingacola
TPT_v1,Animalia,Philopteridae,Species,"Carriker, 1956",,Cotingacola dimorpha,Cotingacola dimorpha,Cotingacola
TPT_v1,Animalia,Philopteridae,Species,"Clayton & Price, 1998",,Cotingacola fitzpatricki,Cotingacola fitzpatricki,Cotingacola
TPT_v1,Animalia,Philopteridae,Species,"Carriker, 1956",,Cotingacola tergalis,Cotingacola tergalis,Cotingacola
TPT_v1,Animalia,Philopteridae,Species,"Carriker, 1956",,Cotingacola gracilis,Cotingacola gracilis,Cotingacola
TPT_v1,Animalia,Philopteridae,Species,"(Kellogg, 1896)",,Craspedonirmus graviceps,Craspedonirmus graviceps,Craspedonirmus
TPT_v1,Animalia,Philopteridae,Species,"(Kellogg, 1896)",,Craspedonirmus atricolor,Craspedonirmus atricolor,Craspedonirmus
TPT_v1,Animalia,Philopteridae,Species,"(Denny, 1842)",,Craspedonirmus colymbinus,Craspedonirmus colymbinus,Craspedonirmus
TPT_v1,Animalia,Philopteridae,Species,"Emerson, 1955",,Craspedonirmus immer,Craspedonirmus immer,Craspedonirmus
TPT_v1,Animalia,Philopteridae,Species,"(Burmeister, 1838)",,Craspedorrhynchus platystomus,Craspedorrhynchus platystomus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"Emerson, 1960",,Craspedorrhynchus americanus,Craspedorrhynchus americanus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Denny, 1842)",,Craspedorrhynchus aquilinus,Craspedorrhynchus aquilinus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Scopoli, 1763)",,Craspedorrhynchus haematopus,Craspedorrhynchus haematopus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"Carriker, 1956",,Craspedorrhynchus brevicapitis,Craspedorrhynchus brevicapitis,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Rudow, 1869)",,Craspedorrhynchus dilatatus,Craspedorrhynchus dilatatus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Packard, 1870)",,Craspedorrhynchus buteonis,Craspedorrhynchus buteonis,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Rudow, 1870)",,Craspedorrhynchus candidus,Craspedorrhynchus candidus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"Ansari, 1955",,Craspedorrhynchus chicquerae,Craspedorrhynchus chicquerae,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Percheron, 1837)",,Craspedorrhynchus cicatricosus,Craspedorrhynchus cicatricosus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Piaget, 1880)",,Craspedorrhynchus cornutus,Craspedorrhynchus cornutus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"Gallego, Martin Mateo & Aguirre, 1987",,Craspedorrhynchus fasciati,Craspedorrhynchus fasciati,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Giebel, 1874)",,Craspedorrhynchus femoralis,Craspedorrhynchus femoralis,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"Eichler & Zlotorzycka, 1975",,Craspedorrhynchus fraterculus,Craspedorrhynchus fraterculus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"Carriker, 1956",,Craspedorrhynchus genitalis,Craspedorrhynchus genitalis,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Denny, 1842)",,Craspedorrhynchus nisi,Craspedorrhynchus nisi,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1955",,Craspedorrhynchus gypohieracis,Craspedorrhynchus gypohieracis,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Osborn, 1896)",,Craspedorrhynchus halieti,Craspedorrhynchus halieti,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"Carriker, 1956",,Craspedorrhynchus hirsutus,Craspedorrhynchus hirsutus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"Tendeiro, 1955",,Craspedorrhynchus hopkinsi,Craspedorrhynchus hopkinsi,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,Keler 1938,,Craspedorrhynchus insolitus,Craspedorrhynchus insolitus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Piaget, 1880)",,Craspedorrhynchus intermedius,Craspedorrhynchus intermedius,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Giebel, 1874)",,Craspedorrhynchus leucogaster,Craspedorrhynchus leucogaster,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Giebel, 1861)",,Craspedorrhynchus naevius,Craspedorrhynchus naevius,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Nitzsch, 1874)",,Craspedorrhynchus macrocephalus,Craspedorrhynchus macrocephalus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Nitzsch, 1874)",,Craspedorrhynchus melittoscopus,Craspedorrhynchus melittoscopus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"Eichler, 1944",,Craspedorrhynchus nipalensis,Craspedorrhynchus nipalensis,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Giebel, 1874)",,Craspedorrhynchus obscurus,Craspedorrhynchus obscurus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Giebel, 1874)",,Craspedorrhynchus pachypus,Craspedorrhynchus pachypus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Hopkins & Clay, 1952)",,Craspedorrhynchus spathulatus,Craspedorrhynchus spathulatus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"Ansari, 1955",,Craspedorrhynchus ranjhae,Craspedorrhynchus ranjhae,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"Mey, 2001",,Craspedorrhynchus reichelti,Craspedorrhynchus reichelti,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"Tuff, 1970",,Craspedorrhynchus robustisetosus,Craspedorrhynchus robustisetosus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Piaget, 1880)",,Craspedorrhynchus rotundatus,Craspedorrhynchus rotundatus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"Gallego, Martin Mateo & Aguirre, 1987",,Craspedorrhynchus subbuteonis,Craspedorrhynchus subbuteonis,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"Emerson, 1960",,Craspedorrhynchus subhaematopus,Craspedorrhynchus subhaematopus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1903)",,Craspedorrhynchus transversifrons,Craspedorrhynchus transversifrons,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Rudow, 1869)",,Craspedorrhynchus triangularis,Craspedorrhynchus triangularis,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"Carriker, 1956",,Craspedorrhynchus tubulus,Craspedorrhynchus tubulus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"(Carriker, 1903)",,Craspedorrhynchus umbrosus,Craspedorrhynchus umbrosus,Craspedorrhynchus
TPT_v1,Animalia,Philopteridae,Species,"Carriker, 1936",,Cuclotocephalus extraneus,Cuclotocephalus extraneus,Cuclotocephalus
TPT_v1,Animalia,Philopteridae,Species,"Carriker, 1936",,Cuclotocephalus secundus,Cuclotocephalus secundus,Cuclotocephalus
