source,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonicalName
ASM,220,,,,,,,,Mesoplodon mirus,,Mesoplodon,,,,,,Animalia,Chordata,Mammalia,,,Artiodactyla,,,,,,Ziphiidae,,,,Mesoplodon,,mirus,,species,,,,,,,220,Mesoplodon mirus
ASM,220,,,,,,,,Mesoplodon perrini,,Mesoplodon,,,,,,Animalia,Chordata,Mammalia,,,Artiodactyla,,,,,,Ziphiidae,,,,Mesoplodon,,perrini,,species,,,,,,,220,Mesoplodon perrini
ASM,220,,,,,,,,Mesoplodon peruvianus,,Mesoplodon,,,,,,Animalia,Chordata,Mammalia,,,Artiodactyla,,,,,,Ziphiidae,,,,Mesoplodon,,peruvianus,,species,,,,,,,220,Mesoplodon peruvianus
ASM,220,,,,,,,,Mesoplodon stejnegeri,,Mesoplodon,,,,,,Animalia,Chordata,Mammalia,,,Artiodactyla,,,,,,Ziphiidae,,,,Mesoplodon,,stejnegeri,,species,,,,,,,220,Mesoplodon stejnegeri
ASM,220,,,,,,,,Mesoplodon traversii,,Mesoplodon,,,,,,Animalia,Chordata,Mammalia,,,Artiodactyla,,,,,,Ziphiidae,,,,Mesoplodon,,traversii,,species,,,,,,,220,Mesoplodon traversii
ASM,180,,,,,,,,Mesoplodon,,Ziphiidae,,,,,,Animalia,Chordata,Mammalia,,,Artiodactyla,,,,,,Ziphiidae,,,,Mesoplodon,,,,genus,,,,,,,180,Mesoplodon 
ASM,220,,,,,,,,Tasmacetus shepherdi,,Tasmacetus,,,,,,Animalia,Chordata,Mammalia,,,Artiodactyla,,,,,,Ziphiidae,,,,Tasmacetus,,shepherdi,,species,,,,,,,220,Tasmacetus shepherdi
ASM,180,,,,,,,,Tasmacetus,,Ziphiidae,,,,,,Animalia,Chordata,Mammalia,,,Artiodactyla,,,,,,Ziphiidae,,,,Tasmacetus,,,,genus,,,,,,,180,Tasmacetus 
ASM,220,,,,,,,,Ziphius cavirostris,,Ziphius,,,,,,Animalia,Chordata,Mammalia,,,Artiodactyla,,,,,,Ziphiidae,,,,Ziphius,,cavirostris,,species,,,,,,,220,Ziphius cavirostris
ASM,180,,,,,,,,Ziphius,,Ziphiidae,,,,,,Animalia,Chordata,Mammalia,,,Artiodactyla,,,,,,Ziphiidae,,,,Ziphius,,,,genus,,,,,,,180,Ziphius 
ASM,140,,,,,,,,Ziphiidae,,Artiodactyla,,,,,,Animalia,Chordata,Mammalia,,,Artiodactyla,,,,,,Ziphiidae,,,,,,,,family,,,,,,,140, 
ASM,100,,,,,,,,Artiodactyla,,Mammalia,,,,,,Animalia,Chordata,Mammalia,,,Artiodactyla,,,,,,,,,,,,,,order,,,,,,,100, 
ASM,220,,,,,,,,Ailurus fulgens,,Ailurus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Ailuridae,,,,Ailurus,,fulgens,,species,,,,,,,220,Ailurus fulgens
ASM,180,,,,,,,,Ailurus,,Ailuridae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Ailuridae,,,,Ailurus,,,,genus,,,,,,,180,Ailurus 
ASM,140,,,,,,,,Ailuridae,,Carnivora,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Ailuridae,,,,,,,,family,,,,,,,140, 
ASM,220,,,,,,,,Atelocynus microtis,,Atelocynus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Atelocynus,,microtis,,species,,,,,,,220,Atelocynus microtis
ASM,180,,,,,,,,Atelocynus,,Canidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Atelocynus,,,,genus,,,,,,,180,Atelocynus 
ASM,220,,,,,,,,Canis adustus,,Canis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Canis,,adustus,,species,,,,,,,220,Canis adustus
ASM,220,,,,,,,,Canis anthus,,Canis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Canis,,anthus,,species,,,,,,,220,Canis anthus
ASM,220,,,,,,,,Canis aureus,,Canis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Canis,,aureus,,species,,,,,,,220,Canis aureus
ASM,220,,,,,,,,Canis latrans,,Canis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Canis,,latrans,,species,,,,,,,220,Canis latrans
ASM,220,,,,,,,,Canis lupus,,Canis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Canis,,lupus,,species,,,,,,,220,Canis lupus
ASM,220,,,,,,,,Canis lycaon,,Canis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Canis,,lycaon,,species,,,,,,,220,Canis lycaon
ASM,220,,,,,,,,Canis mesomelas,,Canis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Canis,,mesomelas,,species,,,,,,,220,Canis mesomelas
ASM,220,,,,,,,,Canis rufus,,Canis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Canis,,rufus,,species,,,,,,,220,Canis rufus
ASM,220,,,,,,,,Canis simensis,,Canis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Canis,,simensis,,species,,,,,,,220,Canis simensis
ASM,180,,,,,,,,Canis,,Canidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Canis,,,,genus,,,,,,,180,Canis 
ASM,220,,,,,,,,Cerdocyon thous,,Cerdocyon,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Cerdocyon,,thous,,species,,,,,,,220,Cerdocyon thous
ASM,180,,,,,,,,Cerdocyon,,Canidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Cerdocyon,,,,genus,,,,,,,180,Cerdocyon 
ASM,220,,,,,,,,Chrysocyon brachyurus,,Chrysocyon,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Chrysocyon,,brachyurus,,species,,,,,,,220,Chrysocyon brachyurus
ASM,180,,,,,,,,Chrysocyon,,Canidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Chrysocyon,,,,genus,,,,,,,180,Chrysocyon 
ASM,220,,,,,,,,Cuon alpinus,,Cuon,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Cuon,,alpinus,,species,,,,,,,220,Cuon alpinus
ASM,180,,,,,,,,Cuon,,Canidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Cuon,,,,genus,,,,,,,180,Cuon 
ASM,220,,,,,,,,Dusicyon australis,,Dusicyon,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Dusicyon,,australis,,species,,,,,,,220,Dusicyon australis
ASM,220,,,,,,,,Dusicyon avus,,Dusicyon,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Dusicyon,,avus,,species,,,,,,,220,Dusicyon avus
ASM,180,,,,,,,,Dusicyon,,Canidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Dusicyon,,,,genus,,,,,,,180,Dusicyon 
ASM,220,,,,,,,,Lycalopex culpaeus,,Lycalopex,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Lycalopex,,culpaeus,,species,,,,,,,220,Lycalopex culpaeus
ASM,220,,,,,,,,Lycalopex fulvipes,,Lycalopex,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Lycalopex,,fulvipes,,species,,,,,,,220,Lycalopex fulvipes
ASM,220,,,,,,,,Lycalopex griseus,,Lycalopex,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Lycalopex,,griseus,,species,,,,,,,220,Lycalopex griseus
ASM,220,,,,,,,,Lycalopex gymnocercus,,Lycalopex,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Lycalopex,,gymnocercus,,species,,,,,,,220,Lycalopex gymnocercus
ASM,220,,,,,,,,Lycalopex sechurae,,Lycalopex,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Lycalopex,,sechurae,,species,,,,,,,220,Lycalopex sechurae
ASM,220,,,,,,,,Lycalopex vetulus,,Lycalopex,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Lycalopex,,vetulus,,species,,,,,,,220,Lycalopex vetulus
ASM,180,,,,,,,,Lycalopex,,Canidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Lycalopex,,,,genus,,,,,,,180,Lycalopex 
ASM,220,,,,,,,,Lycaon pictus,,Lycaon,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Lycaon,,pictus,,species,,,,,,,220,Lycaon pictus
ASM,180,,,,,,,,Lycaon,,Canidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Lycaon,,,,genus,,,,,,,180,Lycaon 
ASM,220,,,,,,,,Nyctereutes procyonoides,,Nyctereutes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Nyctereutes,,procyonoides,,species,,,,,,,220,Nyctereutes procyonoides
ASM,220,,,,,,,,Nyctereutes viverrinus,,Nyctereutes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Nyctereutes,,viverrinus,,species,,,,,,,220,Nyctereutes viverrinus
ASM,180,,,,,,,,Nyctereutes,,Canidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Nyctereutes,,,,genus,,,,,,,180,Nyctereutes 
ASM,220,,,,,,,,Otocyon megalotis,,Otocyon,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Otocyon,,megalotis,,species,,,,,,,220,Otocyon megalotis
ASM,180,,,,,,,,Otocyon,,Canidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Otocyon,,,,genus,,,,,,,180,Otocyon 
ASM,220,,,,,,,,Speothos venaticus,,Speothos,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Speothos,,venaticus,,species,,,,,,,220,Speothos venaticus
ASM,180,,,,,,,,Speothos,,Canidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Speothos,,,,genus,,,,,,,180,Speothos 
ASM,220,,,,,,,,Urocyon cinereoargenteus,,Urocyon,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Urocyon,,cinereoargenteus,,species,,,,,,,220,Urocyon cinereoargenteus
ASM,220,,,,,,,,Urocyon littoralis,,Urocyon,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Urocyon,,littoralis,,species,,,,,,,220,Urocyon littoralis
ASM,180,,,,,,,,Urocyon,,Canidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Urocyon,,,,genus,,,,,,,180,Urocyon 
ASM,220,,,,,,,,Vulpes bengalensis,,Vulpes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Vulpes,,bengalensis,,species,,,,,,,220,Vulpes bengalensis
ASM,220,,,,,,,,Vulpes cana,,Vulpes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Vulpes,,cana,,species,,,,,,,220,Vulpes cana
ASM,220,,,,,,,,Vulpes chama,,Vulpes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Vulpes,,chama,,species,,,,,,,220,Vulpes chama
ASM,220,,,,,,,,Vulpes corsac,,Vulpes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Vulpes,,corsac,,species,,,,,,,220,Vulpes corsac
ASM,220,,,,,,,,Vulpes ferrilata,,Vulpes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Vulpes,,ferrilata,,species,,,,,,,220,Vulpes ferrilata
ASM,220,,,,,,,,Vulpes lagopus,,Vulpes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Vulpes,,lagopus,,species,,,,,,,220,Vulpes lagopus
ASM,220,,,,,,,,Vulpes macrotis,,Vulpes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Vulpes,,macrotis,,species,,,,,,,220,Vulpes macrotis
ASM,220,,,,,,,,Vulpes pallida,,Vulpes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Vulpes,,pallida,,species,,,,,,,220,Vulpes pallida
ASM,220,,,,,,,,Vulpes rueppellii,,Vulpes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Vulpes,,rueppellii,,species,,,,,,,220,Vulpes rueppellii
ASM,220,,,,,,,,Vulpes velox,,Vulpes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Vulpes,,velox,,species,,,,,,,220,Vulpes velox
ASM,220,,,,,,,,Vulpes vulpes,,Vulpes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Vulpes,,vulpes,,species,,,,,,,220,Vulpes vulpes
ASM,220,,,,,,,,Vulpes zerda,,Vulpes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Vulpes,,zerda,,species,,,,,,,220,Vulpes zerda
ASM,180,,,,,,,,Vulpes,,Canidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,Vulpes,,,,genus,,,,,,,180,Vulpes 
ASM,140,,,,,,,,Canidae,,Carnivora,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Canidae,,,,,,,,family,,,,,,,140, 
ASM,220,,,,,,,,Cryptoprocta ferox,,Cryptoprocta,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Cryptoprocta,,ferox,,species,,,,,,,220,Cryptoprocta ferox
ASM,220,,,,,,,,Cryptoprocta spelea,,Cryptoprocta,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Cryptoprocta,,spelea,,species,,,,,,,220,Cryptoprocta spelea
ASM,180,,,,,,,,Cryptoprocta,,Eupleridae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Cryptoprocta,,,,genus,,,,,,,180,Cryptoprocta 
ASM,220,,,,,,,,Eupleres goudotii,,Eupleres,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Eupleres,,goudotii,,species,,,,,,,220,Eupleres goudotii
ASM,220,,,,,,,,Eupleres major,,Eupleres,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Eupleres,,major,,species,,,,,,,220,Eupleres major
ASM,180,,,,,,,,Eupleres,,Eupleridae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Eupleres,,,,genus,,,,,,,180,Eupleres 
ASM,220,,,,,,,,Fossa fossana,,Fossa,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Fossa,,fossana,,species,,,,,,,220,Fossa fossana
ASM,180,,,,,,,,Fossa,,Eupleridae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Fossa,,,,genus,,,,,,,180,Fossa 
ASM,220,,,,,,,,Galidia elegans,,Galidia,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Galidia,,elegans,,species,,,,,,,220,Galidia elegans
ASM,180,,,,,,,,Galidia,,Eupleridae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Galidia,,,,genus,,,,,,,180,Galidia 
ASM,220,,,,,,,,Galidictis fasciata,,Galidictis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Galidictis,,fasciata,,species,,,,,,,220,Galidictis fasciata
ASM,220,,,,,,,,Galidictis grandidieri,,Galidictis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Galidictis,,grandidieri,,species,,,,,,,220,Galidictis grandidieri
ASM,180,,,,,,,,Galidictis,,Eupleridae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Galidictis,,,,genus,,,,,,,180,Galidictis 
ASM,220,,,,,,,,Mungotictis decemlineata,,Mungotictis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Mungotictis,,decemlineata,,species,,,,,,,220,Mungotictis decemlineata
ASM,220,,,,,,,,Mungotictis lineata,,Mungotictis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Mungotictis,,lineata,,species,,,,,,,220,Mungotictis lineata
ASM,180,,,,,,,,Mungotictis,,Eupleridae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Mungotictis,,,,genus,,,,,,,180,Mungotictis 
ASM,220,,,,,,,,Salanoia concolor,,Salanoia,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Salanoia,,concolor,,species,,,,,,,220,Salanoia concolor
ASM,220,,,,,,,,Salanoia durrelli,,Salanoia,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Salanoia,,durrelli,,species,,,,,,,220,Salanoia durrelli
ASM,180,,,,,,,,Salanoia,,Eupleridae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,Salanoia,,,,genus,,,,,,,180,Salanoia 
ASM,140,,,,,,,,Eupleridae,,Carnivora,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Eupleridae,,,,,,,,family,,,,,,,140, 
ASM,220,,,,,,,,Acinonyx jubatus,,Acinonyx,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Acinonyx,,jubatus,,species,,,,,,,220,Acinonyx jubatus
ASM,180,,,,,,,,Acinonyx,,Felidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Acinonyx,,,,genus,,,,,,,180,Acinonyx 
ASM,220,,,,,,,,Caracal aurata,,Caracal,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Caracal,,aurata,,species,,,,,,,220,Caracal aurata
ASM,220,,,,,,,,Caracal caracal,,Caracal,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Caracal,,caracal,,species,,,,,,,220,Caracal caracal
ASM,180,,,,,,,,Caracal,,Felidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Caracal,,,,genus,,,,,,,180,Caracal 
ASM,220,,,,,,,,Catopuma badia,,Catopuma,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Catopuma,,badia,,species,,,,,,,220,Catopuma badia
ASM,220,,,,,,,,Catopuma temminckii,,Catopuma,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Catopuma,,temminckii,,species,,,,,,,220,Catopuma temminckii
ASM,180,,,,,,,,Catopuma,,Felidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Catopuma,,,,genus,,,,,,,180,Catopuma 
ASM,220,,,,,,,,Felis bieti,,Felis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Felis,,bieti,,species,,,,,,,220,Felis bieti
ASM,220,,,,,,,,Felis catus,,Felis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Felis,,catus,,species,,,,,,,220,Felis catus
ASM,220,,,,,,,,Felis chaus,,Felis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Felis,,chaus,,species,,,,,,,220,Felis chaus
ASM,220,,,,,,,,Felis lybicus,,Felis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Felis,,lybicus,,species,,,,,,,220,Felis lybicus
ASM,220,,,,,,,,Felis margarita,,Felis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Felis,,margarita,,species,,,,,,,220,Felis margarita
ASM,220,,,,,,,,Felis nigripes,,Felis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Felis,,nigripes,,species,,,,,,,220,Felis nigripes
ASM,220,,,,,,,,Felis silvestris,,Felis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Felis,,silvestris,,species,,,,,,,220,Felis silvestris
ASM,180,,,,,,,,Felis,,Felidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Felis,,,,genus,,,,,,,180,Felis 
ASM,220,,,,,,,,Herpailurus yagouaroundi,,Herpailurus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Herpailurus,,yagouaroundi,,species,,,,,,,220,Herpailurus yagouaroundi
ASM,180,,,,,,,,Herpailurus,,Felidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Herpailurus,,,,genus,,,,,,,180,Herpailurus 
ASM,220,,,,,,,,Homotherium serum,,Homotherium,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Homotherium,,serum,,species,,,,,,,220,Homotherium serum
ASM,180,,,,,,,,Homotherium,,Felidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Homotherium,,,,genus,,,,,,,180,Homotherium 
ASM,220,,,,,,,,Leopardus colocola,,Leopardus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Leopardus,,colocola,,species,,,,,,,220,Leopardus colocola
ASM,220,,,,,,,,Leopardus emiliae,,Leopardus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Leopardus,,emiliae,,species,,,,,,,220,Leopardus emiliae
ASM,220,,,,,,,,Leopardus geoffroyi,,Leopardus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Leopardus,,geoffroyi,,species,,,,,,,220,Leopardus geoffroyi
ASM,220,,,,,,,,Leopardus guigna,,Leopardus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Leopardus,,guigna,,species,,,,,,,220,Leopardus guigna
ASM,220,,,,,,,,Leopardus guttulus,,Leopardus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Leopardus,,guttulus,,species,,,,,,,220,Leopardus guttulus
ASM,220,,,,,,,,Leopardus jacobita,,Leopardus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Leopardus,,jacobita,,species,,,,,,,220,Leopardus jacobita
ASM,220,,,,,,,,Leopardus pardalis,,Leopardus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Leopardus,,pardalis,,species,,,,,,,220,Leopardus pardalis
ASM,220,,,,,,,,Leopardus tigrinus,,Leopardus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Leopardus,,tigrinus,,species,,,,,,,220,Leopardus tigrinus
ASM,220,,,,,,,,Leopardus wiedii,,Leopardus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Leopardus,,wiedii,,species,,,,,,,220,Leopardus wiedii
ASM,180,,,,,,,,Leopardus,,Felidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Leopardus,,,,genus,,,,,,,180,Leopardus 
ASM,220,,,,,,,,Leptailurus serval,,Leptailurus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Leptailurus,,serval,,species,,,,,,,220,Leptailurus serval
ASM,180,,,,,,,,Leptailurus,,Felidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Leptailurus,,,,genus,,,,,,,180,Leptailurus 
ASM,220,,,,,,,,Lynx canadensis,,Lynx,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Lynx,,canadensis,,species,,,,,,,220,Lynx canadensis
ASM,220,,,,,,,,Lynx lynx,,Lynx,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Lynx,,lynx,,species,,,,,,,220,Lynx lynx
ASM,220,,,,,,,,Lynx pardinus,,Lynx,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Lynx,,pardinus,,species,,,,,,,220,Lynx pardinus
ASM,220,,,,,,,,Lynx rufus,,Lynx,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Lynx,,rufus,,species,,,,,,,220,Lynx rufus
ASM,180,,,,,,,,Lynx,,Felidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Lynx,,,,genus,,,,,,,180,Lynx 
ASM,220,,,,,,,,Miracinonyx trumani,,Miracinonyx,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Miracinonyx,,trumani,,species,,,,,,,220,Miracinonyx trumani
ASM,180,,,,,,,,Miracinonyx,,Felidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Miracinonyx,,,,genus,,,,,,,180,Miracinonyx 
ASM,220,,,,,,,,Neofelis diardi,,Neofelis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Neofelis,,diardi,,species,,,,,,,220,Neofelis diardi
ASM,220,,,,,,,,Neofelis nebulosa,,Neofelis,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Neofelis,,nebulosa,,species,,,,,,,220,Neofelis nebulosa
ASM,180,,,,,,,,Neofelis,,Felidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Neofelis,,,,genus,,,,,,,180,Neofelis 
ASM,220,,,,,,,,Otocolobus manul,,Otocolobus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Otocolobus,,manul,,species,,,,,,,220,Otocolobus manul
ASM,180,,,,,,,,Otocolobus,,Felidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Otocolobus,,,,genus,,,,,,,180,Otocolobus 
ASM,220,,,,,,,,Panthera leo,,Panthera,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Felidae,,,,Panthera,,leo,,species,,,,,,,220,Panthera leo
