source,kingdom,family,taxonRank,scientificNameAuthorship,vernacularName,canonicalName,acceptedTaxon,parentTaxon
IOC,Animalia,Trochilidae,Genus,,,Abeillia,Abeillia,Aves
IOC,Animalia,Trochilidae,Species,,,Abeillia abeillei,Abeillia abeillei,Aves
IOC,Animalia,Trochilidae,Subspecies,,,Abeillia abeillei abeillei,Abeillia abeillei abeillei,Aves
IOC,Animalia,Trochilidae,Subspecies,,,Abeillia abeillei aurea,Abeillia abeillei aurea,Aves
IOC,Animalia,Scotocercidae,Genus,,,Abroscopus,Abroscopus,Aves
IOC,Animalia,Scotocercidae,Species,,,Abroscopus albogularis,Abroscopus albogularis,Aves
IOC,Animalia,Scotocercidae,Species,,,Abroscopus schisticeps,Abroscopus schisticeps,Aves
IOC,Animalia,Scotocercidae,Species,,,Abroscopus superciliaris,Abroscopus superciliaris,Aves
IOC,Animalia,Scotocercidae,Subspecies,,,Abroscopus albogularis albogularis,Abroscopus albogularis albogularis,Aves
IOC,Animalia,Scotocercidae,Subspecies,,,Abroscopus albogularis fulvifacies,Abroscopus albogularis fulvifacies,Aves
IOC,Animalia,Scotocercidae,Subspecies,,,Abroscopus albogularis hugonis,Abroscopus albogularis hugonis,Aves
IOC,Animalia,Scotocercidae,Subspecies,,,Abroscopus schisticeps flavimentalis,Abroscopus schisticeps flavimentalis,Aves
IOC,Animalia,Scotocercidae,Subspecies,,,Abroscopus schisticeps ripponi,Abroscopus schisticeps ripponi,Aves
IOC,Animalia,Scotocercidae,Subspecies,,,Abroscopus schisticeps schisticeps,Abroscopus schisticeps schisticeps,Aves
IOC,Animalia,Scotocercidae,Subspecies,,,Abroscopus superciliaris bambusarum,Abroscopus superciliaris bambusarum,Aves
IOC,Animalia,Scotocercidae,Subspecies,,,Abroscopus superciliaris drasticus,Abroscopus superciliaris drasticus,Aves
IOC,Animalia,Scotocercidae,Subspecies,,,Abroscopus superciliaris euthymus,Abroscopus superciliaris euthymus,Aves
IOC,Animalia,Scotocercidae,Subspecies,,,Abroscopus superciliaris flaviventris,Abroscopus superciliaris flaviventris,Aves
IOC,Animalia,Scotocercidae,Subspecies,,,Abroscopus superciliaris papilio,Abroscopus superciliaris papilio,Aves
IOC,Animalia,Scotocercidae,Subspecies,,,Abroscopus superciliaris sakaiorum,Abroscopus superciliaris sakaiorum,Aves
IOC,Animalia,Scotocercidae,Subspecies,,,Abroscopus superciliaris schwaneri,Abroscopus superciliaris schwaneri,Aves
IOC,Animalia,Scotocercidae,Subspecies,,,Abroscopus superciliaris smythiesi,Abroscopus superciliaris smythiesi,Aves
IOC,Animalia,Scotocercidae,Subspecies,,,Abroscopus superciliaris superciliaris,Abroscopus superciliaris superciliaris,Aves
IOC,Animalia,Scotocercidae,Subspecies,,,Abroscopus superciliaris vordermani,Abroscopus superciliaris vordermani,Aves
IOC,Animalia,Cracidae,Genus,,,Aburria,Aburria,Aves
IOC,Animalia,Cracidae,Species,,,Aburria aburri,Aburria aburri,Aves
IOC,Animalia,Meliphagidae,Genus,,,Acanthagenys,Acanthagenys,Aves
IOC,Animalia,Meliphagidae,Species,,,Acanthagenys rufogularis,Acanthagenys rufogularis,Aves
IOC,Animalia,Thraupidae,Genus,,,Acanthidops,Acanthidops,Aves
IOC,Animalia,Thraupidae,Species,,,Acanthidops bairdi,Acanthidops bairdi,Aves
IOC,Animalia,Fringillidae,Genus,,,Acanthis,Acanthis,Aves
IOC,Animalia,Fringillidae,Species,,,Acanthis cabaret,Acanthis cabaret,Aves
IOC,Animalia,Fringillidae,Species,,,Acanthis flammea,Acanthis flammea,Aves
IOC,Animalia,Fringillidae,Species,,,Acanthis hornemanni,Acanthis hornemanni,Aves
IOC,Animalia,Fringillidae,Subspecies,,,Acanthis flammea flammea,Acanthis flammea flammea,Aves
IOC,Animalia,Fringillidae,Subspecies,,,Acanthis flammea islandica,Acanthis flammea islandica,Aves
IOC,Animalia,Fringillidae,Subspecies,,,Acanthis flammea rostrata,Acanthis flammea rostrata,Aves
IOC,Animalia,Fringillidae,Subspecies,,,Acanthis hornemanni exilipes,Acanthis hornemanni exilipes,Aves
IOC,Animalia,Fringillidae,Subspecies,,,Acanthis hornemanni hornemanni,Acanthis hornemanni hornemanni,Aves
IOC,Animalia,Acanthisittidae,Genus,,,Acanthisitta,Acanthisitta,Aves
IOC,Animalia,Acanthisittidae,Species,,,Acanthisitta chloris,Acanthisitta chloris,Aves
IOC,Animalia,Acanthisittidae,Subspecies,,,Acanthisitta chloris chloris,Acanthisitta chloris chloris,Aves
IOC,Animalia,Acanthisittidae,Subspecies,,,Acanthisitta chloris granti,Acanthisitta chloris granti,Aves
IOC,Animalia,Acanthizidae,Genus,,,Acanthiza,Acanthiza,Aves
IOC,Animalia,Acanthizidae,Species,,,Acanthiza apicalis,Acanthiza apicalis,Aves
IOC,Animalia,Acanthizidae,Species,,,Acanthiza chrysorrhoa,Acanthiza chrysorrhoa,Aves
IOC,Animalia,Acanthizidae,Species,,,Acanthiza cinerea,Acanthiza cinerea,Aves
IOC,Animalia,Acanthizidae,Species,,,Acanthiza ewingii,Acanthiza ewingii,Aves
IOC,Animalia,Acanthizidae,Species,,,Acanthiza inornata,Acanthiza inornata,Aves
IOC,Animalia,Acanthizidae,Species,,,Acanthiza iredalei,Acanthiza iredalei,Aves
IOC,Animalia,Acanthizidae,Species,,,Acanthiza katherina,Acanthiza katherina,Aves
IOC,Animalia,Acanthizidae,Species,,,Acanthiza lineata,Acanthiza lineata,Aves
IOC,Animalia,Acanthizidae,Species,,,Acanthiza murina,Acanthiza murina,Aves
IOC,Animalia,Acanthizidae,Species,,,Acanthiza nana,Acanthiza nana,Aves
IOC,Animalia,Acanthizidae,Species,,,Acanthiza pusilla,Acanthiza pusilla,Aves
IOC,Animalia,Acanthizidae,Species,,,Acanthiza reguloides,Acanthiza reguloides,Aves
IOC,Animalia,Acanthizidae,Species,,,Acanthiza robustirostris,Acanthiza robustirostris,Aves
IOC,Animalia,Acanthizidae,Species,,,Acanthiza uropygialis,Acanthiza uropygialis,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza apicalis albiventris,Acanthiza apicalis albiventris,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza apicalis apicalis,Acanthiza apicalis apicalis,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza apicalis cinerascens,Acanthiza apicalis cinerascens,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza apicalis whitlocki,Acanthiza apicalis whitlocki,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza chrysorrhoa chrysorrhoa,Acanthiza chrysorrhoa chrysorrhoa,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza chrysorrhoa leachi,Acanthiza chrysorrhoa leachi,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza chrysorrhoa leighi,Acanthiza chrysorrhoa leighi,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza chrysorrhoa normantoni,Acanthiza chrysorrhoa normantoni,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza ewingii ewingii,Acanthiza ewingii ewingii,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza ewingii rufifrons,Acanthiza ewingii rufifrons,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza iredalei hedleyi,Acanthiza iredalei hedleyi,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza iredalei iredalei,Acanthiza iredalei iredalei,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza iredalei rosinae,Acanthiza iredalei rosinae,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza lineata alberti,Acanthiza lineata alberti,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza lineata clelandi,Acanthiza lineata clelandi,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza lineata lineata,Acanthiza lineata lineata,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza lineata whitei,Acanthiza lineata whitei,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza nana flava,Acanthiza nana flava,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza nana modesta,Acanthiza nana modesta,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza nana nana,Acanthiza nana nana,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza pusilla archibaldi,Acanthiza pusilla archibaldi,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza pusilla dawsonensis,Acanthiza pusilla dawsonensis,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza pusilla diemenensis,Acanthiza pusilla diemenensis,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza pusilla pusilla,Acanthiza pusilla pusilla,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza pusilla zietzi,Acanthiza pusilla zietzi,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza reguloides australis,Acanthiza reguloides australis,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza reguloides nesa,Acanthiza reguloides nesa,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza reguloides reguloides,Acanthiza reguloides reguloides,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthiza reguloides squamata,Acanthiza reguloides squamata,Aves
IOC,Animalia,Meliphagidae,Genus,,,Acanthorhynchus,Acanthorhynchus,Aves
IOC,Animalia,Meliphagidae,Species,,,Acanthorhynchus superciliosus,Acanthorhynchus superciliosus,Aves
IOC,Animalia,Meliphagidae,Species,,,Acanthorhynchus tenuirostris,Acanthorhynchus tenuirostris,Aves
IOC,Animalia,Meliphagidae,Subspecies,,,Acanthorhynchus tenuirostris cairnsensis,Acanthorhynchus tenuirostris cairnsensis,Aves
IOC,Animalia,Meliphagidae,Subspecies,,,Acanthorhynchus tenuirostris dubius,Acanthorhynchus tenuirostris dubius,Aves
IOC,Animalia,Meliphagidae,Subspecies,,,Acanthorhynchus tenuirostris halmaturinus,Acanthorhynchus tenuirostris halmaturinus,Aves
IOC,Animalia,Meliphagidae,Subspecies,,,Acanthorhynchus tenuirostris tenuirostris,Acanthorhynchus tenuirostris tenuirostris,Aves
IOC,Animalia,Acanthizidae,Genus,,,Acanthornis,Acanthornis,Aves
IOC,Animalia,Acanthizidae,Species,,,Acanthornis magna,Acanthornis magna,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthornis magna greeniana,Acanthornis magna greeniana,Aves
IOC,Animalia,Acanthizidae,Subspecies,,,Acanthornis magna magna,Acanthornis magna magna,Aves
IOC,Animalia,Accipitridae,Genus,,,Accipiter,Accipiter,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter albogularis,Accipiter albogularis,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter badius,Accipiter badius,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter bicolor,Accipiter bicolor,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter brachyurus,Accipiter brachyurus,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter brevipes,Accipiter brevipes,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter butleri,Accipiter butleri,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter castanilius,Accipiter castanilius,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter cirrocephalus,Accipiter cirrocephalus,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter collaris,Accipiter collaris,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter cooperii,Accipiter cooperii,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter erythrauchen,Accipiter erythrauchen,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter erythropus,Accipiter erythropus,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter fasciatus,Accipiter fasciatus,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter francesiae,Accipiter francesiae,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter gentilis,Accipiter gentilis,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter griseiceps,Accipiter griseiceps,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter gularis,Accipiter gularis,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter gundlachi,Accipiter gundlachi,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter haplochrous,Accipiter haplochrous,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter henicogrammus,Accipiter henicogrammus,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter henstii,Accipiter henstii,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter hiogaster,Accipiter hiogaster,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter imitator,Accipiter imitator,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter luteoschistaceus,Accipiter luteoschistaceus,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter madagascariensis,Accipiter madagascariensis,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter melanochlamys,Accipiter melanochlamys,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter melanoleucus,Accipiter melanoleucus,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter meyerianus,Accipiter meyerianus,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter minullus,Accipiter minullus,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter nanus,Accipiter nanus,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter nisus,Accipiter nisus,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter novaehollandiae,Accipiter novaehollandiae,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter ovampensis,Accipiter ovampensis,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter poliocephalus,Accipiter poliocephalus,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter poliogaster,Accipiter poliogaster,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter princeps,Accipiter princeps,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter rhodogaster,Accipiter rhodogaster,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter rufitorques,Accipiter rufitorques,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter rufiventris,Accipiter rufiventris,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter soloensis,Accipiter soloensis,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter striatus,Accipiter striatus,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter superciliosus,Accipiter superciliosus,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter tachiro,Accipiter tachiro,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter toussenelii,Accipiter toussenelii,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter trinotatus,Accipiter trinotatus,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter trivirgatus,Accipiter trivirgatus,Aves
IOC,Animalia,Accipitridae,Species,,,Accipiter virgatus,Accipiter virgatus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter albogularis albogularis,Accipiter albogularis albogularis,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter albogularis eichhorni,Accipiter albogularis eichhorni,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter albogularis gilvus,Accipiter albogularis gilvus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter albogularis sharpei,Accipiter albogularis sharpei,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter albogularis woodfordi,Accipiter albogularis woodfordi,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter badius badius,Accipiter badius badius,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter badius cenchroides,Accipiter badius cenchroides,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter badius dussumieri,Accipiter badius dussumieri,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter badius poliopsis,Accipiter badius poliopsis,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter badius polyzonoides,Accipiter badius polyzonoides,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter badius sphenurus,Accipiter badius sphenurus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter bicolor bicolor,Accipiter bicolor bicolor,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter bicolor chilensis,Accipiter bicolor chilensis,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter bicolor fidens,Accipiter bicolor fidens,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter bicolor guttifer,Accipiter bicolor guttifer,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter bicolor pileatus,Accipiter bicolor pileatus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter butleri butleri,Accipiter butleri butleri,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter butleri obsoletus,Accipiter butleri obsoletus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter cirrocephalus cirrocephalus,Accipiter cirrocephalus cirrocephalus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter cirrocephalus papuanus,Accipiter cirrocephalus papuanus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter cirrocephalus rosselianus,Accipiter cirrocephalus rosselianus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter erythrauchen ceramensis,Accipiter erythrauchen ceramensis,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter erythrauchen erythrauchen,Accipiter erythrauchen erythrauchen,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter erythropus erythropus,Accipiter erythropus erythropus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter erythropus zenkeri,Accipiter erythropus zenkeri,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter fasciatus didimus,Accipiter fasciatus didimus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter fasciatus dogwa,Accipiter fasciatus dogwa,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter fasciatus fasciatus,Accipiter fasciatus fasciatus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter fasciatus hellmayri,Accipiter fasciatus hellmayri,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter fasciatus natalis,Accipiter fasciatus natalis,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter fasciatus polycryptus,Accipiter fasciatus polycryptus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter fasciatus savu,Accipiter fasciatus savu,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter fasciatus stresemanni,Accipiter fasciatus stresemanni,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter fasciatus tjendanae,Accipiter fasciatus tjendanae,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter fasciatus vigilax,Accipiter fasciatus vigilax,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter fasciatus wallacii,Accipiter fasciatus wallacii,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter francesiae brutus,Accipiter francesiae brutus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter francesiae francesiae,Accipiter francesiae francesiae,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter francesiae griveaudi,Accipiter francesiae griveaudi,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter francesiae pusillus,Accipiter francesiae pusillus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter gentilis albidus,Accipiter gentilis albidus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter gentilis arrigonii,Accipiter gentilis arrigonii,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter gentilis atricapillus,Accipiter gentilis atricapillus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter gentilis buteoides,Accipiter gentilis buteoides,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter gentilis fujiyamae,Accipiter gentilis fujiyamae,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter gentilis gentilis,Accipiter gentilis gentilis,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter gentilis laingi,Accipiter gentilis laingi,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter gentilis schvedowi,Accipiter gentilis schvedowi,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter gularis gularis,Accipiter gularis gularis,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter gularis iwasakii,Accipiter gularis iwasakii,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter gularis sibiricus,Accipiter gularis sibiricus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter gundlachi gundlachi,Accipiter gundlachi gundlachi,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter gundlachi wileyi,Accipiter gundlachi wileyi,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster albiventris,Accipiter hiogaster albiventris,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster bougainvillei,Accipiter hiogaster bougainvillei,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster dampieri,Accipiter hiogaster dampieri,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster griseogularis,Accipiter hiogaster griseogularis,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster hiogaster,Accipiter hiogaster hiogaster,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster lavongai,Accipiter hiogaster lavongai,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster leucosomus,Accipiter hiogaster leucosomus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster lihirensis,Accipiter hiogaster lihirensis,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster malaitae,Accipiter hiogaster malaitae,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster manusi,Accipiter hiogaster manusi,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster matthiae,Accipiter hiogaster matthiae,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster misoriensis,Accipiter hiogaster misoriensis,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster misulae,Accipiter hiogaster misulae,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster mortyi,Accipiter hiogaster mortyi,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster obiensis,Accipiter hiogaster obiensis,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster pallidiceps,Accipiter hiogaster pallidiceps,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster pallidimas,Accipiter hiogaster pallidimas,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster polionotus,Accipiter hiogaster polionotus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster pulchellus,Accipiter hiogaster pulchellus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster rubianae,Accipiter hiogaster rubianae,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster rufoschistaceus,Accipiter hiogaster rufoschistaceus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter hiogaster sylvestris,Accipiter hiogaster sylvestris,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter melanochlamys melanochlamys,Accipiter melanochlamys melanochlamys,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter melanochlamys schistacinus,Accipiter melanochlamys schistacinus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter melanoleucus melanoleucus,Accipiter melanoleucus melanoleucus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter melanoleucus temminckii,Accipiter melanoleucus temminckii,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter nisus granti,Accipiter nisus granti,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter nisus melaschistos,Accipiter nisus melaschistos,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter nisus nisosimilis,Accipiter nisus nisosimilis,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter nisus nisus,Accipiter nisus nisus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter nisus punicus,Accipiter nisus punicus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter nisus wolterstorffi,Accipiter nisus wolterstorffi,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter rhodogaster butonensis,Accipiter rhodogaster butonensis,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter rhodogaster rhodogaster,Accipiter rhodogaster rhodogaster,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter rhodogaster sulaensis,Accipiter rhodogaster sulaensis,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter rufiventris perspicillaris,Accipiter rufiventris perspicillaris,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter rufiventris rufiventris,Accipiter rufiventris rufiventris,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter striatus chionogaster,Accipiter striatus chionogaster,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter striatus erythronemius,Accipiter striatus erythronemius,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter striatus fringilloides,Accipiter striatus fringilloides,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter striatus madrensis,Accipiter striatus madrensis,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter striatus perobscurus,Accipiter striatus perobscurus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter striatus striatus,Accipiter striatus striatus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter striatus suttoni,Accipiter striatus suttoni,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter striatus velox,Accipiter striatus velox,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter striatus venator,Accipiter striatus venator,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter striatus ventralis,Accipiter striatus ventralis,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter superciliosus fontainieri,Accipiter superciliosus fontainieri,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter superciliosus superciliosus,Accipiter superciliosus superciliosus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter tachiro croizati,Accipiter tachiro croizati,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter tachiro pembaensis,Accipiter tachiro pembaensis,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter tachiro sparsimfasciatus,Accipiter tachiro sparsimfasciatus,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter tachiro tachiro,Accipiter tachiro tachiro,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter tachiro unduliventer,Accipiter tachiro unduliventer,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter toussenelii canescens,Accipiter toussenelii canescens,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter toussenelii lopezi,Accipiter toussenelii lopezi,Aves
IOC,Animalia,Accipitridae,Subspecies,,,Accipiter toussenelii macroscelides,Accipiter toussenelii macroscelides,Aves
