source,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonicalName
ASM,,,,,,,,,Lutra lutra,,Lutra,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Lutra,,lutra,,species,,,,,,,220,Lutra lutra
ASM,,,,,,,,,Lutra sumatrana,,Lutra,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Lutra,,sumatrana,,species,,,,,,,220,Lutra sumatrana
ASM,,,,,,,,,Lutra,,Mustelidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Lutra,,,,genus,,,,,,,180,Lutra 
ASM,,,,,,,,,Lutrogale perspicillata,,Lutrogale,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Lutrogale,,perspicillata,,species,,,,,,,220,Lutrogale perspicillata
ASM,,,,,,,,,Lutrogale,,Mustelidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Lutrogale,,,,genus,,,,,,,180,Lutrogale 
ASM,,,,,,,,,Lyncodon patagonicus,,Lyncodon,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Lyncodon,,patagonicus,,species,,,,,,,220,Lyncodon patagonicus
ASM,,,,,,,,,Lyncodon,,Mustelidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Lyncodon,,,,genus,,,,,,,180,Lyncodon 
ASM,,,,,,,,,Martes americana,,Martes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Martes,,americana,,species,,,,,,,220,Martes americana
ASM,,,,,,,,,Martes caurina,,Martes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Martes,,caurina,,species,,,,,,,220,Martes caurina
ASM,,,,,,,,,Martes flavigula,,Martes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Martes,,flavigula,,species,,,,,,,220,Martes flavigula
ASM,,,,,,,,,Martes foina,,Martes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Martes,,foina,,species,,,,,,,220,Martes foina
ASM,,,,,,,,,Martes gwatkinsii,,Martes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Martes,,gwatkinsii,,species,,,,,,,220,Martes gwatkinsii
ASM,,,,,,,,,Martes martes,,Martes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Martes,,martes,,species,,,,,,,220,Martes martes
ASM,,,,,,,,,Martes melampus,,Martes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Martes,,melampus,,species,,,,,,,220,Martes melampus
ASM,,,,,,,,,Martes zibellina,,Martes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Martes,,zibellina,,species,,,,,,,220,Martes zibellina
ASM,,,,,,,,,Martes,,Mustelidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Martes,,,,genus,,,,,,,180,Martes 
ASM,,,,,,,,,Meles anakuma,,Meles,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Meles,,anakuma,,species,,,,,,,220,Meles anakuma
ASM,,,,,,,,,Meles canescens,,Meles,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Meles,,canescens,,species,,,,,,,220,Meles canescens
ASM,,,,,,,,,Meles leucurus,,Meles,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Meles,,leucurus,,species,,,,,,,220,Meles leucurus
ASM,,,,,,,,,Meles meles,,Meles,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Meles,,meles,,species,,,,,,,220,Meles meles
ASM,,,,,,,,,Meles,,Mustelidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Meles,,,,genus,,,,,,,180,Meles 
ASM,,,,,,,,,Mellivora capensis,,Mellivora,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mellivora,,capensis,,species,,,,,,,220,Mellivora capensis
ASM,,,,,,,,,Mellivora,,Mustelidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mellivora,,,,genus,,,,,,,180,Mellivora 
ASM,,,,,,,,,Melogale cucphuongensis,,Melogale,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Melogale,,cucphuongensis,,species,,,,,,,220,Melogale cucphuongensis
ASM,,,,,,,,,Melogale everetti,,Melogale,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Melogale,,everetti,,species,,,,,,,220,Melogale everetti
ASM,,,,,,,,,Melogale moschata,,Melogale,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Melogale,,moschata,,species,,,,,,,220,Melogale moschata
ASM,,,,,,,,,Melogale orientalis,,Melogale,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Melogale,,orientalis,,species,,,,,,,220,Melogale orientalis
ASM,,,,,,,,,Melogale personata,,Melogale,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Melogale,,personata,,species,,,,,,,220,Melogale personata
ASM,,,,,,,,,Melogale,,Mustelidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Melogale,,,,genus,,,,,,,180,Melogale 
ASM,,,,,,,,,Mustela africana,,Mustela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,africana,,species,,,,,,,220,Mustela africana
ASM,,,,,,,,,Mustela altaica,,Mustela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,altaica,,species,,,,,,,220,Mustela altaica
ASM,,,,,,,,,Mustela erminea,,Mustela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,erminea,,species,,,,,,,220,Mustela erminea
ASM,,,,,,,,,Mustela eversmanii,,Mustela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,eversmanii,,species,,,,,,,220,Mustela eversmanii
ASM,,,,,,,,,Mustela felipei,,Mustela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,felipei,,species,,,,,,,220,Mustela felipei
ASM,,,,,,,,,Mustela frenata,,Mustela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,frenata,,species,,,,,,,220,Mustela frenata
ASM,,,,,,,,,Mustela itatsi,,Mustela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,itatsi,,species,,,,,,,220,Mustela itatsi
ASM,,,,,,,,,Mustela kathiah,,Mustela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,kathiah,,species,,,,,,,220,Mustela kathiah
ASM,,,,,,,,,Mustela lutreola,,Mustela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,lutreola,,species,,,,,,,220,Mustela lutreola
ASM,,,,,,,,,Mustela lutreolina,,Mustela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,lutreolina,,species,,,,,,,220,Mustela lutreolina
ASM,,,,,,,,,Mustela nigripes,,Mustela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,nigripes,,species,,,,,,,220,Mustela nigripes
ASM,,,,,,,,,Mustela nivalis,,Mustela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,nivalis,,species,,,,,,,220,Mustela nivalis
ASM,,,,,,,,,Mustela nudipes,,Mustela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,nudipes,,species,,,,,,,220,Mustela nudipes
ASM,,,,,,,,,Mustela putorius,,Mustela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,putorius,,species,,,,,,,220,Mustela putorius
ASM,,,,,,,,,Mustela sibirica,,Mustela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,sibirica,,species,,,,,,,220,Mustela sibirica
ASM,,,,,,,,,Mustela strigidorsa,,Mustela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,strigidorsa,,species,,,,,,,220,Mustela strigidorsa
ASM,,,,,,,,,Mustela subpalmata,,Mustela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,subpalmata,,species,,,,,,,220,Mustela subpalmata
ASM,,,,,,,,,Mustela,,Mustelidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Mustela,,,,genus,,,,,,,180,Mustela 
ASM,,,,,,,,,Neovison macrodon,,Neovison,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Neovison,,macrodon,,species,,,,,,,220,Neovison macrodon
ASM,,,,,,,,,Neovison vison,,Neovison,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Neovison,,vison,,species,,,,,,,220,Neovison vison
ASM,,,,,,,,,Neovison,,Mustelidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Neovison,,,,genus,,,,,,,180,Neovison 
ASM,,,,,,,,,Pekania pennanti,,Pekania,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Pekania,,pennanti,,species,,,,,,,220,Pekania pennanti
ASM,,,,,,,,,Pekania,,Mustelidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Pekania,,,,genus,,,,,,,180,Pekania 
ASM,,,,,,,,,Poecilogale albinucha,,Poecilogale,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Poecilogale,,albinucha,,species,,,,,,,220,Poecilogale albinucha
ASM,,,,,,,,,Poecilogale,,Mustelidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Poecilogale,,,,genus,,,,,,,180,Poecilogale 
ASM,,,,,,,,,Pteronura brasiliensis,,Pteronura,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Pteronura,,brasiliensis,,species,,,,,,,220,Pteronura brasiliensis
ASM,,,,,,,,,Pteronura,,Mustelidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Pteronura,,,,genus,,,,,,,180,Pteronura 
ASM,,,,,,,,,Taxidea taxus,,Taxidea,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Taxidea,,taxus,,species,,,,,,,220,Taxidea taxus
ASM,,,,,,,,,Taxidea,,Mustelidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Taxidea,,,,genus,,,,,,,180,Taxidea 
ASM,,,,,,,,,Vormela peregusna,,Vormela,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Vormela,,peregusna,,species,,,,,,,220,Vormela peregusna
ASM,,,,,,,,,Vormela,,Mustelidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,Vormela,,,,genus,,,,,,,180,Vormela 
ASM,,,,,,,,,Mustelidae,,Carnivora,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Mustelidae,,,,,,,,family,,,,,,,140, 
ASM,,,,,,,,,Nandinia binotata,,Nandinia,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Nandiniidae,,,,Nandinia,,binotata,,species,,,,,,,220,Nandinia binotata
ASM,,,,,,,,,Nandinia,,Nandiniidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Nandiniidae,,,,Nandinia,,,,genus,,,,,,,180,Nandinia 
ASM,,,,,,,,,Nandiniidae,,Carnivora,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Nandiniidae,,,,,,,,family,,,,,,,140, 
ASM,,,,,,,,,Odobenus rosmarus,,Odobenus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Odobenidae,,,,Odobenus,,rosmarus,,species,,,,,,,220,Odobenus rosmarus
ASM,,,,,,,,,Odobenus,,Odobenidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Odobenidae,,,,Odobenus,,,,genus,,,,,,,180,Odobenus 
ASM,,,,,,,,,Odobenidae,,Carnivora,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Odobenidae,,,,,,,,family,,,,,,,140, 
ASM,,,,,,,,,Arctocephalus australis,,Arctocephalus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Arctocephalus,,australis,,species,,,,,,,220,Arctocephalus australis
ASM,,,,,,,,,Arctocephalus forsteri,,Arctocephalus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Arctocephalus,,forsteri,,species,,,,,,,220,Arctocephalus forsteri
ASM,,,,,,,,,Arctocephalus galapagoensis,,Arctocephalus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Arctocephalus,,galapagoensis,,species,,,,,,,220,Arctocephalus galapagoensis
ASM,,,,,,,,,Arctocephalus gazella,,Arctocephalus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Arctocephalus,,gazella,,species,,,,,,,220,Arctocephalus gazella
ASM,,,,,,,,,Arctocephalus philippii,,Arctocephalus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Arctocephalus,,philippii,,species,,,,,,,220,Arctocephalus philippii
ASM,,,,,,,,,Arctocephalus pusillus,,Arctocephalus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Arctocephalus,,pusillus,,species,,,,,,,220,Arctocephalus pusillus
ASM,,,,,,,,,Arctocephalus townsendi,,Arctocephalus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Arctocephalus,,townsendi,,species,,,,,,,220,Arctocephalus townsendi
ASM,,,,,,,,,Arctocephalus tropicalis,,Arctocephalus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Arctocephalus,,tropicalis,,species,,,,,,,220,Arctocephalus tropicalis
ASM,,,,,,,,,Callorhinus ursinus,,Callorhinus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Callorhinus,,ursinus,,species,,,,,,,220,Callorhinus ursinus
ASM,,,,,,,,,Callorhinus,,Otariidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Callorhinus,,,,genus,,,,,,,180,Callorhinus 
ASM,,,,,,,,,Eumetopias jubatus,,Eumetopias,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Eumetopias,,jubatus,,species,,,,,,,220,Eumetopias jubatus
ASM,,,,,,,,,Eumetopias,,Otariidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Eumetopias,,,,genus,,,,,,,180,Eumetopias 
ASM,,,,,,,,,Neophoca cinerea,,Neophoca,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Neophoca,,cinerea,,species,,,,,,,220,Neophoca cinerea
ASM,,,,,,,,,Neophoca,,Otariidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Neophoca,,,,genus,,,,,,,180,Neophoca 
ASM,,,,,,,,,Arctocephalus,,Otariidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Otaria,,,,genus,,,,,,,180,Otaria 
ASM,,,,,,,,,Otaria,,Otariidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Otaria,,,,genus,,,,,,,180,Otaria 
ASM,,,,,,,,,Phocarctos hookeri,,Phocarctos,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Phocarctos,,hookeri,,species,,,,,,,220,Phocarctos hookeri
ASM,,,,,,,,,Phocarctos,,Otariidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Phocarctos,,,,genus,,,,,,,180,Phocarctos 
ASM,,,,,,,,,Zalophus californianus,,Zalophus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Zalophus,,californianus,,species,,,,,,,220,Zalophus californianus
ASM,,,,,,,,,Zalophus japonicus,,Zalophus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Zalophus,,japonicus,,species,,,,,,,220,Zalophus japonicus
ASM,,,,,,,,,Zalophus wollebaeki,,Zalophus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Zalophus,,wollebaeki,,species,,,,,,,220,Zalophus wollebaeki
ASM,,,,,,,,,Zalophus,,Otariidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,Zalophus,,,,genus,,,,,,,180,Zalophus 
ASM,,,,,,,,,Otariidae,,Carnivora,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Otariidae,,,,,,,,family,,,,,,,140, 
ASM,,,,,,,,,Cystophora cristata,,Cystophora,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Cystophora,,cristata,,species,,,,,,,220,Cystophora cristata
ASM,,,,,,,,,Cystophora,,Phocidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Cystophora,,,,genus,,,,,,,180,Cystophora 
ASM,,,,,,,,,Erignathus barbatus,,Erignathus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Erignathus,,barbatus,,species,,,,,,,220,Erignathus barbatus
ASM,,,,,,,,,Erignathus,,Phocidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Erignathus,,,,genus,,,,,,,180,Erignathus 
ASM,,,,,,,,,Halichoerus grypus,,Halichoerus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Halichoerus,,grypus,,species,,,,,,,220,Halichoerus grypus
ASM,,,,,,,,,Halichoerus,,Phocidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Halichoerus,,,,genus,,,,,,,180,Halichoerus 
ASM,,,,,,,,,Histriophoca fasciata,,Histriophoca,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Histriophoca,,fasciata,,species,,,,,,,220,Histriophoca fasciata
ASM,,,,,,,,,Histriophoca,,Phocidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Histriophoca,,,,genus,,,,,,,180,Histriophoca 
ASM,,,,,,,,,Hydrurga leptonyx,,Hydrurga,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Hydrurga,,leptonyx,,species,,,,,,,220,Hydrurga leptonyx
ASM,,,,,,,,,Hydrurga,,Phocidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Hydrurga,,,,genus,,,,,,,180,Hydrurga 
ASM,,,,,,,,,Leptonychotes weddellii,,Leptonychotes,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Leptonychotes,,weddellii,,species,,,,,,,220,Leptonychotes weddellii
ASM,,,,,,,,,Leptonychotes,,Phocidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Leptonychotes,,,,genus,,,,,,,180,Leptonychotes 
ASM,,,,,,,,,Lobodon carcinophaga,,Lobodon,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Lobodon,,carcinophaga,,species,,,,,,,220,Lobodon carcinophaga
ASM,,,,,,,,,Lobodon,,Phocidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Lobodon,,,,genus,,,,,,,180,Lobodon 
ASM,,,,,,,,,Mirounga angustirostris,,Mirounga,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Mirounga,,angustirostris,,species,,,,,,,220,Mirounga angustirostris
ASM,,,,,,,,,Mirounga leonina,,Mirounga,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Mirounga,,leonina,,species,,,,,,,220,Mirounga leonina
ASM,,,,,,,,,Mirounga,,Phocidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Mirounga,,,,genus,,,,,,,180,Mirounga 
ASM,,,,,,,,,Monachus monachus,,Monachus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Monachus,,monachus,,species,,,,,,,220,Monachus monachus
ASM,,,,,,,,,Monachus,,Phocidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Monachus,,,,genus,,,,,,,180,Monachus 
ASM,,,,,,,,,Neomonachus schauinslandi,,Neomonachus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Neomonachus,,schauinslandi,,species,,,,,,,220,Neomonachus schauinslandi
ASM,,,,,,,,,Neomonachus tropicalis,,Neomonachus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Neomonachus,,tropicalis,,species,,,,,,,220,Neomonachus tropicalis
ASM,,,,,,,,,Neomonachus,,Phocidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Neomonachus,,,,genus,,,,,,,180,Neomonachus 
ASM,,,,,,,,,Ommatophoca rossii,,Ommatophoca,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Ommatophoca,,rossii,,species,,,,,,,220,Ommatophoca rossii
ASM,,,,,,,,,Ommatophoca,,Phocidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Ommatophoca,,,,genus,,,,,,,180,Ommatophoca 
ASM,,,,,,,,,Pagophilus groenlandicus,,Pagophilus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Pagophilus,,groenlandicus,,species,,,,,,,220,Pagophilus groenlandicus
ASM,,,,,,,,,Pagophilus,,Phocidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Pagophilus,,,,genus,,,,,,,180,Pagophilus 
ASM,,,,,,,,,Phoca largha,,Phoca,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Phoca,,largha,,species,,,,,,,220,Phoca largha
ASM,,,,,,,,,Phoca vitulina,,Phoca,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Phoca,,vitulina,,species,,,,,,,220,Phoca vitulina
ASM,,,,,,,,,Phoca,,Phocidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Phoca,,,,genus,,,,,,,180,Phoca 
ASM,,,,,,,,,Pusa caspica,,Pusa,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Pusa,,caspica,,species,,,,,,,220,Pusa caspica
ASM,,,,,,,,,Pusa hispida,,Pusa,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Pusa,,hispida,,species,,,,,,,220,Pusa hispida
ASM,,,,,,,,,Pusa sibirica,,Pusa,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Pusa,,sibirica,,species,,,,,,,220,Pusa sibirica
ASM,,,,,,,,,Pusa,,Phocidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,Pusa,,,,genus,,,,,,,180,Pusa 
ASM,,,,,,,,,Phocidae,,Carnivora,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Phocidae,,,,,,,,family,,,,,,,140, 
ASM,,,,,,,,,Prionodon linsang,,Prionodon,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Prionodontidae,,,,Prionodon,,linsang,,species,,,,,,,220,Prionodon linsang
ASM,,,,,,,,,Prionodon pardicolor,,Prionodon,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Prionodontidae,,,,Prionodon,,pardicolor,,species,,,,,,,220,Prionodon pardicolor
ASM,,,,,,,,,Prionodon,,Prionodontidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Prionodontidae,,,,Prionodon,,,,genus,,,,,,,180,Prionodon 
ASM,,,,,,,,,Prionodontidae,,Carnivora,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Prionodontidae,,,,,,,,family,,,,,,,140, 
ASM,,,,,,,,,Bassaricyon alleni,,Bassaricyon,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Procyonidae,,,,Bassaricyon,,alleni,,species,,,,,,,220,Bassaricyon alleni
ASM,,,,,,,,,Bassaricyon gabbii,,Bassaricyon,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Procyonidae,,,,Bassaricyon,,gabbii,,species,,,,,,,220,Bassaricyon gabbii
ASM,,,,,,,,,Bassaricyon medius,,Bassaricyon,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Procyonidae,,,,Bassaricyon,,medius,,species,,,,,,,220,Bassaricyon medius
ASM,,,,,,,,,Bassaricyon neblina,,Bassaricyon,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Procyonidae,,,,Bassaricyon,,neblina,,species,,,,,,,220,Bassaricyon neblina
ASM,,,,,,,,,Bassaricyon,,Procyonidae,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Procyonidae,,,,Bassaricyon,,,,genus,,,,,,,180,Bassaricyon 
ASM,,,,,,,,,Bassariscus astutus,,Bassariscus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Procyonidae,,,,Bassariscus,,astutus,,species,,,,,,,220,Bassariscus astutus
ASM,,,,,,,,,Bassariscus sumichrasti,,Bassariscus,,,,,,Animalia,Chordata,Mammalia,,,Carnivora,,,,,,Procyonidae,,,,Bassariscus,,sumichrasti,,species,,,,,,,220,Bassariscus sumichrasti
