source,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonicalName
,,,,,,,,,Tolypeutes,,Chlamyphoridae,,,,,,,,Mammalia,,,Cingulata,,,,,,Chlamyphoridae,,,,Tolypeutes,,,,,,,,,,,180,Tolypeutes 
,,,,,,,,,Tolypeutes matacus,,Tolypeutes,,,,,,,,Mammalia,,,Cingulata,,,,,,Chlamyphoridae,,,,Tolypeutes,,matacus,,,,,,,,,220,Tolypeutes matacus
,,,,,,,,,Tolypeutes tricinctus,,Tolypeutes,,,,,,,,Mammalia,,,Cingulata,,,,,,Chlamyphoridae,,,,Tolypeutes,,tricinctus,,,,,,,,,220,Tolypeutes tricinctus
,,,,,,,,,Zaedyus,,Chlamyphoridae,,,,,,,,Mammalia,,,Cingulata,,,,,,Chlamyphoridae,,,,Zaedyus,,,,,,,,,,,180,Zaedyus 
,,,,,,,,,Zaedyus pichiy,,Zaedyus,,,,,,,,Mammalia,,,Cingulata,,,,,,Chlamyphoridae,,,,Zaedyus,,pichiy,,,,,,,,,220,Zaedyus pichiy
,,,,,,,,,Chrysochloridae,,Afrosoricida,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Afrosoricida,,,,,,,,,,,140,Afrosoricida 
,,,,,,,,,Amblysomus,,Chrysochloridae,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Amblysomus,,,,,,,,,,,180,Amblysomus 
,,,,,,,,,Amblysomus corriae,,Amblysomus,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Amblysomus,,corriae,,,,,,,,,220,Amblysomus corriae
,,,,,,,,,Amblysomus hottentotus,,Amblysomus,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Amblysomus,,hottentotus,,,,,,,,,220,Amblysomus hottentotus
,,,,,,,,,Amblysomus marleyi,,Amblysomus,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Amblysomus,,marleyi,,,,,,,,,220,Amblysomus marleyi
,,,,,,,,,Amblysomus robustus,,Amblysomus,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Amblysomus,,robustus,,,,,,,,,220,Amblysomus robustus
,,,,,,,,,Amblysomus septentrionalis,,Amblysomus,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Amblysomus,,septentrionalis,,,,,,,,,220,Amblysomus septentrionalis
,,,,,,,,,Calcochloris,,Chrysochloridae,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Calcochloris,,,,,,,,,,,180,Calcochloris 
,,,,,,,,,Calcochloris obtusirostris,,Calcochloris,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Calcochloris,,obtusirostris,,,,,,,,,220,Calcochloris obtusirostris
,,,,,,,,,Calcochloris tytonis,,Calcochloris,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Calcochloris,,tytonis,,,,,,,,,220,Calcochloris tytonis
,,,,,,,,,Carpitalpa,,Chrysochloridae,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Carpitalpa,,,,,,,,,,,180,Carpitalpa 
,,,,,,,,,Carpitalpa arendsi,,Carpitalpa,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Carpitalpa,,arendsi,,,,,,,,,220,Carpitalpa arendsi
,,,,,,,,,Chlorotalpa,,Chrysochloridae,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Chlorotalpa,,,,,,,,,,,180,Chlorotalpa 
,,,,,,,,,Chlorotalpa duthieae,,Chlorotalpa,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Chlorotalpa,,duthieae,,,,,,,,,220,Chlorotalpa duthieae
,,,,,,,,,Chlorotalpa sclateri,,Chlorotalpa,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Chlorotalpa,,sclateri,,,,,,,,,220,Chlorotalpa sclateri
,,,,,,,,,Chrysochloris,,Chrysochloridae,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Chrysochloris,,,,,,,,,,,180,Chrysochloris 
,,,,,,,,,Chrysochloris asiatica,,Chrysochloris,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Chrysochloris,,asiatica,,,,,,,,,220,Chrysochloris asiatica
,,,,,,,,,Chrysochloris stuhlmanni,,Chrysochloris,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Chrysochloris,,stuhlmanni,,,,,,,,,220,Chrysochloris stuhlmanni
,,,,,,,,,Chrysochloris visagiei,,Chrysochloris,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Chrysochloris,,visagiei,,,,,,,,,220,Chrysochloris visagiei
,,,,,,,,,Chrysospalax,,Chrysochloridae,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Chrysospalax,,,,,,,,,,,180,Chrysospalax 
,,,,,,,,,Chrysospalax trevelyani,,Chrysospalax,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Chrysospalax,,trevelyani,,,,,,,,,220,Chrysospalax trevelyani
,,,,,,,,,Chrysospalax villosus,,Chrysospalax,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Chrysospalax,,villosus,,,,,,,,,220,Chrysospalax villosus
,,,,,,,,,Cryptochloris,,Chrysochloridae,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Cryptochloris,,,,,,,,,,,180,Cryptochloris 
,,,,,,,,,Cryptochloris wintoni,,Cryptochloris,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Cryptochloris,,wintoni,,,,,,,,,220,Cryptochloris wintoni
,,,,,,,,,Cryptochloris zyli,,Cryptochloris,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Cryptochloris,,zyli,,,,,,,,,220,Cryptochloris zyli
,,,,,,,,,Eremitalpa,,Chrysochloridae,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Eremitalpa,,,,,,,,,,,180,Eremitalpa 
,,,,,,,,,Eremitalpa granti,,Eremitalpa,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Eremitalpa,,granti,,,,,,,,,220,Eremitalpa granti
,,,,,,,,,Huetia,,Chrysochloridae,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Huetia,,,,,,,,,,,180,Huetia 
,,,,,,,,,Huetia leucorhina,,Huetia,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Huetia,,leucorhina,,,,,,,,,220,Huetia leucorhina
,,,,,,,,,Neamblysomus,,Chrysochloridae,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Neamblysomus,,,,,,,,,,,180,Neamblysomus 
,,,,,,,,,Neamblysomus gunningi,,Neamblysomus,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Neamblysomus,,gunningi,,,,,,,,,220,Neamblysomus gunningi
,,,,,,,,,Neamblysomus julianae,,Neamblysomus,,,,,,,,Mammalia,,,Cingulata,,,,,,Chrysochloridae,,,,Neamblysomus,,julianae,,,,,,,,,220,Neamblysomus julianae
,,,,,,,,,Cistugidae,,Chiroptera,,,,,,,,Mammalia,,,Chiroptera,,,,,,Cistugidae,,,,,,,,,,,,,,,140, 
,,,,,,,,,Cistugo,,Cistugidae,,,,,,,,Mammalia,,,Chiroptera,,,,,,Cistugo,,,,Cistugo,,,,,,,,,,,180,Cistugo 
,,,,,,,,,Cistugo lesueuri,,Cistugo,,,,,,,,Mammalia,,,Chiroptera,,,,,,Cistugo,,,,Cistugo,,lesueuri,,,,,,,,,220,Cistugo lesueuri
,,,,,,,,,Cistugo seabrae,,Cistugo,,,,,,,,Mammalia,,,Chiroptera,,,,,,Cistugo,,,,Cistugo,,seabrae,,,,,,,,,220,Cistugo seabrae
,,,,,,,,,Craseonycteridae,,Chiroptera,,,,,,,,Mammalia,,,Chiroptera,,,,,,Craseonycteridae,,,,,,,,,,,,,,,140, 
,,,,,,,,,Craseonycteris,,Craseonycteridae,,,,,,,,Mammalia,,,Chiroptera,,,,,,Craseonycteridae,,,,Craseonycteris,,,,,,,,,,,180,Craseonycteris 
,,,,,,,,,Craseonycteris thonglongyai,,Craseonycteris,,,,,,,,Mammalia,,,Chiroptera,,,,,,Craseonycteridae,,,,Craseonycteris,,thonglongyai,,,,,,,,,220,Craseonycteris thonglongyai
,,,,,,,,,Cricetidae,,Rodentia,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,,,,,,,,,,,,140, 
,,,,,,,,,Abrawayaomys,,Cricetidae,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Abrawayaomys,,,,,,,,,,,180,Abrawayaomys 
,,,,,,,,,Abrawayaomys chebezi,,Abrawayaomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Abrawayaomys,,chebezi,,,,,,,,,220,Abrawayaomys chebezi
,,,,,,,,,Abrawayaomys ruschii,,Abrawayaomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Abrawayaomys,,ruschii,,,,,,,,,220,Abrawayaomys ruschii
,,,,,,,,,Abrothrix,,Cricetidae,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Abrothrix,,,,,,,,,,,180,Abrothrix 
,,,,,,,,,Abrothrix andina,,Abrothrix,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Abrothrix,,andina,,,,,,,,,220,Abrothrix andina
,,,,,,,,,Abrothrix hershkovitzi,,Abrothrix,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Abrothrix,,hershkovitzi,,,,,,,,,220,Abrothrix hershkovitzi
,,,,,,,,,Abrothrix hirta,,Abrothrix,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Abrothrix,,hirta,,,,,,,,,220,Abrothrix hirta
,,,,,,,,,Abrothrix illutea,,Abrothrix,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Abrothrix,,illutea,,,,,,,,,220,Abrothrix illutea
,,,,,,,,,Abrothrix jelskii,,Abrothrix,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Abrothrix,,jelskii,,,,,,,,,220,Abrothrix jelskii
,,,,,,,,,Abrothrix lanosa,,Abrothrix,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Abrothrix,,lanosa,,,,,,,,,220,Abrothrix lanosa
,,,,,,,,,Abrothrix longipilis,,Abrothrix,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Abrothrix,,longipilis,,,,,,,,,220,Abrothrix longipilis
,,,,,,,,,Abrothrix manni,,Abrothrix,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Abrothrix,,manni,,,,,,,,,220,Abrothrix manni
,,,,,,,,,Abrothrix olivacea,,Abrothrix,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Abrothrix,,olivacea,,,,,,,,,220,Abrothrix olivacea
,,,,,,,,,Abrothrix sanborni,,Abrothrix,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Abrothrix,,sanborni,,,,,,,,,220,Abrothrix sanborni
,,,,,,,,,Aegialomys,,Cricetidae,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Aegialomys,,,,,,,,,,,180,Aegialomys 
,,,,,,,,,Aegialomys baroni,,Aegialomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Aegialomys,,baroni,,,,,,,,,220,Aegialomys baroni
,,,,,,,,,Aegialomys galapagoensis,,Aegialomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Aegialomys,,galapagoensis,,,,,,,,,220,Aegialomys galapagoensis
,,,,,,,,,Aegialomys ica,,Aegialomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Aegialomys,,ica,,,,,,,,,220,Aegialomys ica
,,,,,,,,,Aegialomys xanthaeolus,,Aegialomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Aegialomys,,xanthaeolus,,,,,,,,,220,Aegialomys xanthaeolus
,,,,,,,,,Aepeomys,,Cricetidae,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Aepeomys,,,,,,,,,,,180,Aepeomys 
,,,,,,,,,Aepeomys lugens,,Aepeomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Aepeomys,,lugens,,,,,,,,,220,Aepeomys lugens
,,,,,,,,,Aepeomys reigi,,Aepeomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Aepeomys,,reigi,,,,,,,,,220,Aepeomys reigi
,,,,,,,,,Akodon,,Cricetidae,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,,,,,,,,,,180,Akodon 
,,,,,,,,,Akodon aerosus,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,aerosus,,,,,,,,,220,Akodon aerosus
,,,,,,,,,Akodon affinis,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,affinis,,,,,,,,,220,Akodon affinis
,,,,,,,,,Akodon albiventer,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,albiventer,,,,,,,,,220,Akodon albiventer
,,,,,,,,,Akodon azarae,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,azarae,,,,,,,,,220,Akodon azarae
,,,,,,,,,Akodon baliolus,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,baliolus,,,,,,,,,220,Akodon baliolus
,,,,,,,,,Akodon boliviensis,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,boliviensis,,,,,,,,,220,Akodon boliviensis
,,,,,,,,,Akodon budini,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,budini,,,,,,,,,220,Akodon budini
,,,,,,,,,Akodon caenosus,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,caenosus,,,,,,,,,220,Akodon caenosus
,,,,,,,,,Akodon cursor,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,cursor,,,,,,,,,220,Akodon cursor
,,,,,,,,,Akodon dayi,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,dayi,,,,,,,,,220,Akodon dayi
,,,,,,,,,Akodon dolores,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,dolores,,,,,,,,,220,Akodon dolores
,,,,,,,,,Akodon fumeus,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,fumeus,,,,,,,,,220,Akodon fumeus
,,,,,,,,,Akodon iniscatus,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,iniscatus,,,,,,,,,220,Akodon iniscatus
,,,,,,,,,Akodon josemariarguedasi,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,josemariarguedasi,,,,,,,,,220,Akodon josemariarguedasi
,,,,,,,,,Akodon juninensis,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,juninensis,,,,,,,,,220,Akodon juninensis
,,,,,,,,,Akodon kofordi,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,kofordi,,,,,,,,,220,Akodon kofordi
,,,,,,,,,Akodon lindberghi,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,lindberghi,,,,,,,,,220,Akodon lindberghi
,,,,,,,,,Akodon lutescens,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,lutescens,,,,,,,,,220,Akodon lutescens
,,,,,,,,,Akodon mimus,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,mimus,,,,,,,,,220,Akodon mimus
,,,,,,,,,Akodon mollis,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,mollis,,,,,,,,,220,Akodon mollis
,,,,,,,,,Akodon montensis,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,montensis,,,,,,,,,220,Akodon montensis
,,,,,,,,,Akodon mystax,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,mystax,,,,,,,,,220,Akodon mystax
,,,,,,,,,Akodon orientalis,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,orientalis,,,,,,,,,220,Akodon orientalis
,,,,,,,,,Akodon orophilus,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,orophilus,,,,,,,,,220,Akodon orophilus
,,,,,,,,,Akodon paranaensis,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,paranaensis,,,,,,,,,220,Akodon paranaensis
,,,,,,,,,Akodon pervalens,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,pervalens,,,,,,,,,220,Akodon pervalens
,,,,,,,,,Akodon philipmyersi,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,philipmyersi,,,,,,,,,220,Akodon philipmyersi
,,,,,,,,,Akodon polopi,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,polopi,,,,,,,,,220,Akodon polopi
,,,,,,,,,Akodon reigi,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,reigi,,,,,,,,,220,Akodon reigi
,,,,,,,,,Akodon sanctipaulensis,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,sanctipaulensis,,,,,,,,,220,Akodon sanctipaulensis
,,,,,,,,,Akodon siberiae,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,siberiae,,,,,,,,,220,Akodon siberiae
,,,,,,,,,Akodon simulator,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,simulator,,,,,,,,,220,Akodon simulator
,,,,,,,,,Akodon spegazzinii,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,spegazzinii,,,,,,,,,220,Akodon spegazzinii
,,,,,,,,,Akodon subfuscus,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,subfuscus,,,,,,,,,220,Akodon subfuscus
,,,,,,,,,Akodon surdus,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,surdus,,,,,,,,,220,Akodon surdus
,,,,,,,,,Akodon sylvanus,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,sylvanus,,,,,,,,,220,Akodon sylvanus
,,,,,,,,,Akodon toba,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,toba,,,,,,,,,220,Akodon toba
,,,,,,,,,Akodon torques,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,torques,,,,,,,,,220,Akodon torques
,,,,,,,,,Akodon varius,,Akodon,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Akodon,,varius,,,,,,,,,220,Akodon varius
,,,,,,,,,Alexandromys,,Cricetidae,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alexandromys,,,,,,,,,,,180,Alexandromys 
,,,,,,,,,Alexandromys evoronensis,,Alexandromys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alexandromys,,evoronensis,,,,,,,,,220,Alexandromys evoronensis
,,,,,,,,,Alexandromys fortis,,Alexandromys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alexandromys,,fortis,,,,,,,,,220,Alexandromys fortis
,,,,,,,,,Alexandromys gromovi,,Alexandromys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alexandromys,,gromovi,,,,,,,,,220,Alexandromys gromovi
,,,,,,,,,Alexandromys kikuchii,,Alexandromys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alexandromys,,kikuchii,,,,,,,,,220,Alexandromys kikuchii
,,,,,,,,,Alexandromys limnophilus,,Alexandromys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alexandromys,,limnophilus,,,,,,,,,220,Alexandromys limnophilus
,,,,,,,,,Alexandromys maximowiczii,,Alexandromys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alexandromys,,maximowiczii,,,,,,,,,220,Alexandromys maximowiczii
,,,,,,,,,Alexandromys middendorffii,,Alexandromys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alexandromys,,middendorffii,,,,,,,,,220,Alexandromys middendorffii
,,,,,,,,,Alexandromys mongolicus,,Alexandromys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alexandromys,,mongolicus,,,,,,,,,220,Alexandromys mongolicus
,,,,,,,,,Alexandromys montebelli,,Alexandromys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alexandromys,,montebelli,,,,,,,,,220,Alexandromys montebelli
,,,,,,,,,Alexandromys mujanensis,,Alexandromys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alexandromys,,mujanensis,,,,,,,,,220,Alexandromys mujanensis
,,,,,,,,,Alexandromys oeconomus,,Alexandromys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alexandromys,,oeconomus,,,,,,,,,220,Alexandromys oeconomus
,,,,,,,,,Alexandromys sachalinensis,,Alexandromys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alexandromys,,sachalinensis,,,,,,,,,220,Alexandromys sachalinensis
,,,,,,,,,Allocricetulus,,Cricetidae,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Allocricetulus,,,,,,,,,,,180,Allocricetulus 
,,,,,,,,,Allocricetulus curtatus,,Allocricetulus,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Allocricetulus,,curtatus,,,,,,,,,220,Allocricetulus curtatus
,,,,,,,,,Allocricetulus eversmanni,,Allocricetulus,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Allocricetulus,,eversmanni,,,,,,,,,220,Allocricetulus eversmanni
,,,,,,,,,Alticola,,Cricetidae,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alticola,,,,,,,,,,,180,Alticola 
,,,,,,,,,Alticola albicaudus,,Alticola,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alticola,,albicaudus,,,,,,,,,220,Alticola albicaudus
,,,,,,,,,Alticola argentatus,,Alticola,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alticola,,argentatus,,,,,,,,,220,Alticola argentatus
,,,,,,,,,Alticola barakshin,,Alticola,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alticola,,barakshin,,,,,,,,,220,Alticola barakshin
,,,,,,,,,Alticola lemminus,,Alticola,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alticola,,lemminus,,,,,,,,,220,Alticola lemminus
,,,,,,,,,Alticola montosa,,Alticola,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alticola,,montosa,,,,,,,,,220,Alticola montosa
,,,,,,,,,Alticola olchonensis,,Alticola,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alticola,,olchonensis,,,,,,,,,220,Alticola olchonensis
,,,,,,,,,Alticola roylei,,Alticola,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alticola,,roylei,,,,,,,,,220,Alticola roylei
,,,,,,,,,Alticola semicanus,,Alticola,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alticola,,semicanus,,,,,,,,,220,Alticola semicanus
,,,,,,,,,Alticola stoliczkanus,,Alticola,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alticola,,stoliczkanus,,,,,,,,,220,Alticola stoliczkanus
,,,,,,,,,Alticola stracheyi,,Alticola,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alticola,,stracheyi,,,,,,,,,220,Alticola stracheyi
,,,,,,,,,Alticola strelzowi,,Alticola,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alticola,,strelzowi,,,,,,,,,220,Alticola strelzowi
,,,,,,,,,Alticola tuvinicus,,Alticola,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Alticola,,tuvinicus,,,,,,,,,220,Alticola tuvinicus
,,,,,,,,,Amphinectomys,,Cricetidae,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Amphinectomys,,,,,,,,,,,180,Amphinectomys 
,,,,,,,,,Amphinectomys savamis,,Amphinectomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Amphinectomys,,savamis,,,,,,,,,220,Amphinectomys savamis
,,,,,,,,,Andalgalomys,,Cricetidae,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Andalgalomys,,,,,,,,,,,180,Andalgalomys 
,,,,,,,,,Andalgalomys olrogi,,Andalgalomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Andalgalomys,,olrogi,,,,,,,,,220,Andalgalomys olrogi
,,,,,,,,,Andalgalomys pearsoni,,Andalgalomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Andalgalomys,,pearsoni,,,,,,,,,220,Andalgalomys pearsoni
,,,,,,,,,Andalgalomys roigi,,Andalgalomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Andalgalomys,,roigi,,,,,,,,,220,Andalgalomys roigi
,,,,,,,,,Andinomys,,Cricetidae,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Andinomys,,,,,,,,,,,180,Andinomys 
,,,,,,,,,Andinomys edax,,Andinomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Cricetidae,,,,Andinomys,,edax,,,,,,,,,220,Andinomys edax
